"flow solution loads 1","flow solution loads 2","flow solution loads 3","flow solution loads 4","pressure","temperature","temperature loads","velocity:0","velocity:1","velocity:2","GeometryIds","vtkValidPointMask","Points:0","Points:1","Points:2"
-7.58248e-09,-5.95480e-09,5.31296e-10,-4.69782e-26,-8.92236e-01,1.00358e+03,-5.37178e-05,0.00000e+00,0.00000e+00,0.00000e+00,100,1,0.00000e+00,0.00000e+00,9.25000e-04
