time,area_h1,area_h2,area_h3,area_h4,area_h5
8750000,177989.92710239,17175.242838961,8034.0974073289,20685.026943406,26115.705707914
8775000,177899.2783605,17194.742047626,8049.4277120313,20713.876301148,26142.675578697
8800000,177808.71200972,17214.207702884,8064.7573356738,20742.718659413,26169.604292304
8825000,177718.1773202,17233.651722436,8080.1028639836,20771.565812201,26196.50228118
8850000,177627.6338599,17253.083637252,8095.4783657588,20800.426321972,26223.377815116
8875000,177537.06299954,17272.507593516,8110.8919223664,20829.303461691,26250.234022888
8900000,177446.47287181,17291.922110055,8126.3428065055,20858.193539834,26277.06867179
8925000,177355.89879591,17311.321003208,8141.8202036015,20887.084882111,26303.875115164
8950000,177265.39541177,17330.694498953,8157.3061787055,20915.960481754,26330.64342881
8975000,177175.01983069,17350.031473907,8172.7819384326,20944.804081076,26357.362675895
9000000,177084.81306301,17369.322979216,8188.2335611157,20973.605944395,26384.02445226
9025000,176994.78726453,17388.565569628,8203.6551776779,21002.365757322,26410.626230835
9050000,176904.91927092,17407.763655568,8219.0503119427,21031.093042151,26437.173719416
9075000,176815.15254967,17426.929862249,8234.4311792287,21059.805196425,26463.681212427
9100000,176725.41492631,17446.081216412,8249.814162115,21088.521942317,26490.167752845
9125000,176635.6476295,17465.23176732,8265.2128976297,21117.257996918,26516.649708627
9150000,176545.8273884,17484.386481746,8280.6331870389,21146.018341388,26543.134601423
9175000,176455.9697384,17503.54062691,8296.0713945495,21174.797838349,26569.620401786
9200000,176366.1152912,17522.684067578,8311.5162335608,21203.584688169,26596.099719492
9225000,176276.30809117,17541.806507502,8326.9538138188,21232.366663705,26622.564923802
9250000,176186.57699477,17560.900961989,8342.3735303032,21261.137024672,26649.01148826
9275000,176096.92664395,17579.965484439,8357.7714870434,21289.896790884,26675.439593686
9300000,176007.33913595,17599.003286283,8373.1504847715,21318.652953253,26701.854139739
9325000,175917.78142682,17618.021604335,8388.5182104682,21347.415230208,26728.263528163
9350000,175828.21166783,17637.030594132,8403.8852973296,21376.193935123,26754.678505586
9375000,175738.58625189,17656.041923456,8419.2626094882,21404.998472435,26781.110742726
9400000,175648.8713321,17675.0658782,8434.6575066952,21433.835320416,26807.569962585
9425000,175559.05352691,17694.108367332,8450.0710815097,21462.706024737,26834.06099951
9450000,175469.1439287,17713.170596079,8465.4968431135,21491.605080967,26860.583551141
9475000,175379.17393231,17732.25224456,8480.9202548302,21520.518116988,26887.135451304
9500000,175289.18192732,17751.356126502,8496.3209281915,21549.423589754,26913.717428233
9525000,175199.19650375,17770.490642948,8511.6782400885,21578.298958646,26940.335654568
9550000,175109.22605569,17789.668623521,8526.9773086454,21607.127337537,26967.0006746
9575000,175019.25764336,17808.905230735,8542.2115610451,21635.90018444,26993.725380418
9600000,174929.26425206,17828.216530818,8557.3806444784,21664.614932959,27020.52363968
9625000,174839.22107084,17847.61655057,8572.4854017807,21693.269581057,27047.407395751
9650000,174749.12564931,17867.112620931,8587.5227010251,21721.856985594,27074.382043133
9675000,174659.00853163,17886.70350091,8602.4822160426,21750.361175315,27101.444576096
9700000,174568.92612677,17906.382972001,8617.346178552,21778.757519285,27128.587203386
9725000,174478.94199809,17926.145651356,8632.0920965194,21807.017072705,27155.803181323
9750000,174389.10695042,17945.99082785,8646.6978881202,21835.113662598,27183.090671013
9775000,174299.44219174,17965.923581383,8661.1486881454,21863.031658151,27210.453880574
9800000,174209.93307554,17985.952918891,8675.4422115285,21890.770568751,27237.901225285
9825000,174120.55851857,18006.082087125,8689.5847671053,21918.338962201,27265.435664995
9850000,174031.37814832,18026.281661426,8703.5755717433,21945.736801909,27293.027816604
9875000,173942.709235,18046.432934268,8717.3750738036,21972.923393102,27320.559363826
9900000,173855.39237077,18066.28025301,8730.8189606702,21999.733003622,27347.775411927
9925000,173770.10684757,18085.640512737,8743.749735774,22026.008913637,27374.493990283
9950000,173686.713742,18104.554045741,8756.1936078026,22051.781663565,27400.756940885
9975000,173604.72437316,18123.153512271,8768.2577965033,22077.165525288,27426.69879278
10000000,173523.69917329,18141.558808136,8780.0372062484,22102.263177767,27452.44163456
10025000,173443.33073662,18159.854418902,8791.5962642143,22127.146169599,27478.072410665
10050000,173363.41223388,18178.097026418,8802.977264763,22151.863027165,27503.650447775
10075000,173283.79622107,18196.326199099,8814.2102922912,22176.449243476,27529.218044059
10100000,173204.3684478,18214.571567927,8825.3193534298,22200.933101732,27554.807529107
10125000,173125.03833645,18232.855847685,8836.3244659338,22225.337188672,27580.444161261
10150000,173045.7406305,18251.194904373,8847.2411299304,22249.677263392,27606.146071801
10175000,172966.43907783,18269.597060659,8858.0795290931,22273.960874898,27631.923457517
10200000,172887.12382533,18288.063757986,8868.8452520355,22298.188014375,27657.779150273
10225000,172807.80074812,18306.592159279,8879.5413673494,22322.354570125,27683.711155122
10250000,172728.47824959,18325.17848425,8890.1703119926,22346.456998862,27709.715955307
10275000,172649.1583385,18343.820485828,8900.7345679009,22370.495613672,27735.790994095
10300000,172569.83417588,18362.518445603,8911.2365605964,22394.475108294,27761.935709621
10325000,172490.49163199,18381.275075744,8921.6789105651,22418.402878497,27788.151503197
10350000,172411.11193989,18400.094875738,8932.0653568489,22442.286646465,27814.441181056
10375000,172331.6753121,18418.982972222,8942.4013615562,22466.132466046,27840.807888074
10400000,172252.16642577,18437.943339825,8952.6932914296,22489.943518537,27867.253424438
10425000,172172.58019951,18456.976969381,8962.9462980941,22513.720027756,27893.77650526
10450000,172092.92493349,18476.080892921,8973.1621322612,22537.460173684,27920.371867641
10475000,172013.2220897,18495.248331852,8983.3381605397,22561.160930134,27947.030487774
10500000,171933.50327617,18514.469715146,8993.4682230262,22584.818132531,27973.740653122
10525000,171853.80390285,18533.734458289,9003.5451531043,22608.426704456,28000.489781298
10550000,171774.15387594,18553.033254899,9013.5638948979,22631.982234253,28027.266740009
10575000,171694.56876444,18572.360086214,9023.5238178219,22655.483455283,28054.063876239
10600000,171615.04573681,18591.713084509,9033.4293622803,22678.933921636,28080.877894767
10625000,171535.56648688,18611.093855821,9043.2889522149,22702.341510222,28107.709194862
10650000,171456.10656756,18630.50536439,9053.1127173787,22725.715579348,28134.559771326
10675000,171376.64758312,18649.949073028,9062.910052262,22749.062915302,28161.430376286
10700000,171297.18606392,18669.422757458,9072.6882291709,22772.384589179,28188.318360272
10725000,171217.73355042,18688.920399512,9082.4526261394,22795.675829766,28215.217594163
10750000,171138.30825723,18708.4341803,9092.207735749,22818.92933809,28242.120488625
10775000,171058.92491609,18727.95702663,9101.9574721709,22842.140024278,28269.020560829
10800000,170979.58905732,18747.484197529,9111.7044397293,22865.308273128,28295.914032289
10825000,170900.2964102,18767.01369404,9121.4494015429,22888.440254044,28322.80024017
10850000,170821.03436086,18786.546130451,9131.1921147129,22911.545895474,28349.681498502
10875000,170741.78339848,18806.084488947,9140.9330948541,22934.636190145,28376.562827574
10900000,170662.51926846,18825.633559672,9150.6747574737,22957.721065002,28403.451349389
10925000,170583.21717458,18845.198736562,9160.4208158626,22980.808256873,28430.355016116
10950000,170503.85732311,18864.784383216,9170.1740669546,23003.903341444,28457.280885275
10975000,170424.42985024,18884.39237378,9179.9337439107,23027.010482678,28484.233549387
11000000,170344.93772889,18904.021294855,9189.6940552378,23050.132708273,28511.214212744
11025000,170265.39597023,18923.666745668,9199.4451901259,23073.271231495,28538.220862478
11050000,170185.82544165,18943.32302625,9209.1766748072,23096.425021525,28565.249835769
11075000,170106.24285753,18962.985681299,9218.8812846603,23119.591914885,28592.298261622
11100000,170026.65213778,18982.653569848,9228.5573852085,23142.770850417,28619.366056748
11125000,169947.04183324,19002.329363917,9238.2088313472,23165.963587668,28646.456383822
11150000,169867.38950332,19022.018348282,9247.8431169918,23189.174584639,28673.574446766
11175000,169787.67069598,19041.726131553,9257.4691264723,23212.408813998,28700.725231994
11200000,169707.8688815,19061.45614896,9267.0954047834,23235.668494456,28727.911070301
11225000,169627.98197129,19081.208054675,9276.7292489127,23258.950616413,28755.130108703
11250000,169548.02164338,19100.978002493,9286.3765827073,23282.247091521,28782.376679895
11275000,169468.00611944,19120.760663828,9296.0420008518,23305.547805151,28809.643410723
11300000,169387.95217322,19140.551461774,9305.7281151751,23328.844708916,28836.92354091
11325000,169307.87122578,19160.347708766,9315.4344593705,23352.134467401,28864.212138676
11350000,169227.76916782,19180.148697318,9325.1573932714,23375.418485481,28891.50625611
11375000,169147.6470444,19199.955477053,9334.8917618905,23398.700955524,28918.804761134
11400000,169067.50154389,19219.770613451,9344.633325204,23421.986376032,28946.108141424
11425000,168987.32637697,19239.597668012,9354.3803202041,23445.277609175,28973.418025635
11450000,168907.1156392,19259.440144835,9364.1331275937,23468.574923108,29000.736165263
11475000,168826.86840531,19279.300136645,9373.8920889227,23491.876256917,29028.063112203
11500000,168746.59290177,19299.177124784,9383.6546592025,23515.178270802,29055.397043438
11525000,168666.30872729,19319.067312419,9393.4138695497,23538.476978614,29082.733112125
11550000,168586.04504306,19338.964003004,9403.1595775378,23561.767537662,29110.06383873
11575000,168505.83319133,19358.85944495,9412.8820287008,23585.044367528,29137.380967491
11600000,168425.69592009,19378.747629293,9422.5754899697,23608.302682302,29164.678278341
11625000,168345.63876965,19398.626612317,9432.2399052394,23631.540784941,29191.953927854
11650000,168265.64799761,19418.499170426,9441.8802844548,23654.761422841,29219.211124667
11675000,168185.69538397,19438.371605528,9451.5050347932,23677.971021674,29246.456954035
11700000,168105.74756704,19458.251280961,9461.1243759915,23701.176849129,29273.699926879
11725000,168025.77673963,19478.143797776,9470.7489324415,23724.383372902,29300.947157246
11750000,167945.76855402,19498.051004402,9480.3882458982,23747.589840235,29328.202355438
11775000,167865.72302939,19517.970966802,9490.0494236617,23770.790821907,29355.46575824
11800000,167785.64829124,19537.899878221,9499.7361471689,23793.979708918,29382.735974445
11825000,167705.55229017,19557.83443836,9509.4479817689,23817.153010212,29410.012279487
11850000,167625.43775315,19577.773209205,9519.1803029703,23840.312861127,29437.295873541
11875000,167545.30125359,19597.716715599,9528.9254526652,23863.466701334,29464.589876808
11900000,167465.13415477,19617.667019306,9538.6750649748,23886.62496716,29491.898793784
11925000,167384.92354519,19637.627399328,9548.4225993096,23909.798374418,29519.22808175
11950000,167304.65362315,19657.602042955,9558.1648003137,23932.995800778,29546.583732801
11975000,167224.30899653,19677.595304955,9567.901158025,23956.223104409,29573.971436083
12000000,167143.87952384,19697.610545099,9577.63155265,23979.483036748,29601.395341661
12025000,167063.36449625,19717.649018109,9587.3537344499,24002.775838503,29628.856912688
12050000,166982.77445627,19737.709192276,9597.0626620088,24026.099442278,29656.354247165
12075000,166902.12980461,19757.786768321,9606.7522354128,24049.449046522,29683.882145136
12100000,166821.45573154,19777.875704358,9616.4180313542,24072.81732029,29711.433212459
12125000,166740.77443418,19797.970183825,9626.0591677637,24096.19628708,29738.99992715
12150000,166660.09768303,19818.066749521,9635.6785650577,24119.580126157,29766.576876236
12175000,166579.42269634,19838.165666255,9645.2823270176,24142.967094171,29794.162216213
12200000,166498.73275768,19858.270943234,9654.8792268136,24166.359290611,29821.75778166
12225000,166418.00317514,19878.388805955,9664.4801927218,24189.760199606,29849.367626572
12250000,166337.21166547,19898.524940948,9674.0969288379,24213.171146447,29876.995318294
12275000,166256.34893102,19918.681725374,9683.7394995623,24236.588645448,29904.641198592
12300000,166175.42339794,19938.857074566,9693.4137935835,24260.004479843,29932.301254066
12325000,166094.45740268,19959.045607411,9703.1199487872,24283.408734578,29959.968306545
12350000,166013.47791671,19979.241232266,9712.8523352702,24306.793883226,29987.634632521
12375000,165932.50734439,19999.439569378,9722.6012137179,24330.157448184,30015.294424327
12400000,165851.55819213,20019.639144921,9732.3555621682,24353.502081132,30042.945019644
12425000,165770.63232749,20039.841247914,9742.1059659553,24376.833673804,30070.586784834
12450000,165689.7234133,20060.049007534,9751.84646393,24400.158906408,30098.222208826
12475000,165608.82104306,20080.266224794,9761.5747375622,24423.48324942,30125.85474516
12500000,165527.91553955,20100.496198062,9771.2907336168,24446.809881066,30153.487647706
12525000,165447.00172733,20120.740793819,9780.9946431517,24470.139779678,30181.123056019
12550000,165366.08014932,20141.000025201,9790.6856523673,24493.472578952,30208.761594155
12575000,165285.15605446,20161.272115098,9800.3623375317,24516.807038235,30236.402454669
12600000,165204.2374673,20181.553860174,9810.0241307116,24540.140768223,30264.043773589
12625000,165123.3328417,20201.841265195,9819.6722709386,24563.470368238,30291.683253929
12650000,165042.44811225,20222.130510375,9829.3093335275,24586.792951347,30319.319092497
12675000,164961.58318443,20242.419185943,9838.938137159,24610.108345158,30346.951147305
12700000,164880.72871234,20262.707459991,9848.5614836904,24633.420320838,30374.582023138
12725000,164799.86518044,20282.998561196,9858.1830079731,24656.73578037,30402.217470019
12750000,164718.96652049,20303.297970793,9867.8080047494,24680.062011876,30429.865492085
12775000,164638.0082325,20323.611330447,9877.4430340058,24703.403235134,30457.534167914
12800000,164556.97659227,20343.941955717,9887.0940499571,24726.758338941,30485.229063109
12825000,164475.87386452,20364.289320885,9896.7637628861,24750.121451734,30512.951599967
12850000,164394.7163895,20384.649415007,9906.4495683666,24773.485329294,30540.69929783
12875000,164313.52650493,20405.016771717,9916.1435097271,24796.845504555,30568.467709064
12900000,164232.32235135,20425.387098583,9925.8348250651,24820.202727608,30596.252997395
12925000,164151.11039492,20445.759208317,9935.5138285198,24843.562699168,30624.05386907
12950000,164069.88372242,20466.135456652,9945.1748800804,24866.933888516,30651.872052331
12975000,163988.62587897,20486.520766838,9954.817058702,24890.324910721,30679.711384762
13000000,163907.31751656,20506.920935485,9964.4429371402,24913.74242126,30707.57618955
13025000,163825.9423129,20527.341073671,9974.0569259183,24937.189895397,30735.469792115
13050000,163744.48970176,20547.784771637,9983.6642053384,24960.667546917,30763.393774348
13075000,163662.95502368,20568.253883516,9993.270185194,24984.173048899,30791.347858705
13100000,163581.3395119,20588.74844952,10002.880117085,25007.701994666,30819.329926824
13125000,163499.65097178,20609.266629305,10012.498610299,25031.247758662,30847.336029948
13150000,163417.90380616,20629.804925181,10022.128729696,25054.801878601,30875.36066036
13175000,163336.1168432,20650.358909981,10031.77080719,25078.355932264,30903.397507367
13200000,163254.30882868,20670.924383351,10041.421977097,25101.904179569,30931.440631296
13225000,163172.49313483,20691.498620356,10051.077262284,25125.44525493,30959.485727594
13250000,163090.67451899,20712.081122111,10060.731766049,25148.981701818,30987.53089103
13275000,163008.85039747,20732.673290866,10070.382680122,25172.517330135,31015.5763014
13300000,162927.01686816,20753.276928709,10080.029900322,25196.053570484,31043.622732322
13325000,162845.17669685,20773.892212941,10089.674719836,25219.586826508,31071.669543866
13350000,162763.34424569,20794.516376834,10099.317302897,25243.108678663,31099.713395908
13375000,162681.54327655,20815.144084193,10108.954815469,25266.609153794,31127.748669993
13400000,162599.79829234,20835.769345543,10118.581818091,25290.081109883,31155.769434136
13425000,162518.12462189,20856.387794535,10128.19267347,25313.523158516,31183.771751584
13450000,162436.52276897,20876.998107598,10137.784133738,25336.939881958,31211.755107733
13475000,162354.97894584,20897.60213716,10147.356467835,25360.339919952,31239.722529213
13500000,162273.46960568,20918.204174053,10156.913038737,25383.733361548,31267.679819981
13525000,162191.96637541,20938.810022703,10166.459480807,25407.129517182,31295.634603895
13550000,162110.43935779,20959.426260348,10176.003261681,25430.535577434,31323.595542742
13575000,162028.85917926,20980.059602495,10185.55312862,25453.956444626,31351.571644995
13600000,161947.19970411,21000.716011821,10195.11763048,25477.395356696,31379.571296893
13625000,161865.44284077,21021.39933869,10204.702863089,25500.854153052,31407.600804393
13650000,161783.58391974,21042.109987156,10214.310387572,25524.332760168,31435.662945359
13675000,161701.63351631,21062.844649702,10223.936223189,25547.829024956,31463.756585836
13700000,161619.61293935,21083.597682761,10233.571450818,25571.339979785,31491.877947278
13725000,161537.54506211,21104.363529526,10243.204475704,25594.863982715,31520.022949945
13750000,161455.44550217,21125.1388506,10252.824185376,25618.402155524,31548.189306332
13775000,161373.31884678,21145.923258365,10262.422657329,25641.957980445,31576.37725708
13800000,161291.16157293,21166.718410163,10271.996317046,25665.53501495,31604.588684909
13825000,161208.96964943,21187.526069663,10281.545306319,25689.133780607,31632.825193976
13850000,161126.74598706,21208.346280412,10291.071793946,25712.74964822,31661.086290356
13875000,161044.5025002,21229.176806712,10300.578468405,25736.373402493,31689.368822187
13900000,160962.25486721,21250.014274453,10310.068117823,25759.994616736,31717.668123771
13925000,160880.01341537,21270.856272489,10319.544272988,25783.605900323,31745.980138833
13950000,160797.7765323,21291.702942713,10329.011935001,25807.205526758,31774.303063227
13975000,160715.53108978,21312.556962785,10338.477203891,25830.797329945,31802.637413597
14000000,160633.25878998,21333.422158313,10347.945737353,25854.388568748,31830.984745607
14025000,160550.94299827,21354.302061268,10357.421372196,25877.987248935,31859.346319333
14050000,160468.57184476,21375.199408516,10366.906116217,25901.599938326,31887.722692182
14075000,160386.13764525,21396.116485643,10376.401240569,25925.230486481,31916.114142058
14100000,160303.6348753,21417.055680618,10385.908275538,25948.879883913,31944.521284633
14125000,160221.05938731,21438.0195388,10395.428968518,25972.54693403,31972.945171341
14150000,160138.41140553,21459.009728519,10404.963938138,25996.228656719,32001.386271088
14175000,160055.70156661,21480.025213871,10414.510585981,26019.919998503,32029.842635036
14200000,159972.95444475,21501.061128451,10424.061724527,26043.613949818,32058.308752455
14225000,159890.20413511,21522.109749842,10433.606438523,26067.303165112,32086.776511406
14250000,159807.48293332,21543.163327736,10443.133195382,26090.982521371,32115.238022187
14275000,159724.81018664,21564.216990611,10452.633364772,26114.650935191,32143.688522782
14300000,159642.18822977,21585.269945205,10462.103096005,26138.311157227,32172.127571785
14325000,159559.60703734,21606.324460801,10471.543072426,26161.967411726,32200.558017703
14350000,159477.05344001,21627.383592688,10480.957324682,26185.621936746,32228.983705873
14375000,159394.51851974,21648.449233405,10490.35237955,26209.272339979,32257.407527319
14400000,159311.99920104,21669.521557637,10499.736714708,26232.911638065,32285.830888549
14425000,159229.49459508,21690.599817983,10509.119686524,26256.531345473,32314.254554941
14450000,159147.00091525,21711.683616291,10518.509683223,26280.125823206,32342.679962026
14475000,159064.50887175,21732.773710194,10527.912078808,26303.695322869,32371.110016373
14500000,158982.00501145,21753.871939818,10537.327731655,26327.246365535,32399.548951538
14525000,158899.47529859,21774.980581297,10546.752668892,26350.789896206,32428.001555014
14550000,158816.90780695,21796.101802922,10556.179336929,26374.338583714,32456.472469479
14575000,158734.29304847,21817.237562705,10565.599091726,26397.90435947,32484.965937631
14600000,158651.62267752,21838.389822036,10575.00487875,26421.496737161,32513.485884525
14625000,158568.88784129,21859.560865546,10584.392898748,26445.122263582,32542.03613083
14650000,158486.07890164,21880.753356678,10593.762534988,26468.784846585,32570.620360104
14675000,158403.1883047,21901.969638801,10603.114832753,26492.485876674,32599.241347074
14700000,158320.21540095,21923.210485922,10612.450811189,26516.223640103,32627.899661834
14725000,158237.16849277,21944.47445675,10621.770922096,26539.993099348,32656.593029029
14750000,158154.0609056,21965.758717317,10631.075892206,26563.787251181,32685.317233694
14775000,158070.90365864,21987.060759368,10640.367926797,26587.599649901,32714.068005296
14800000,157987.70069555,22008.379554023,10649.650911848,26611.426456029,32742.842382543
14825000,157904.45015508,22029.715289236,10658.929248316,26635.266659099,32771.638648265
14850000,157821.15007782,22051.068109589,10668.206378909,26659.120230907,32800.455202775
14875000,157737.80420703,22072.436927766,10677.484287273,26682.985151162,32829.289426766
14900000,157654.42433306,22093.819129931,10686.764067043,26706.85510788,32858.13736208
14925000,157571.02775796,22115.211417252,10696.04668124,26730.719664232,32886.99447931
14950000,157487.63123082,22136.611323996,10705.333087673,26754.567260954,32915.857096555
14975000,157404.24551976,22158.0183276,10714.623410846,26778.389345947,32944.723395844
15000000,157320.87466514,22179.433633428,10723.915393683,26802.183157604,32973.593150138
15025000,157237.51967848,22200.858861042,10733.203142236,26825.951898592,33002.466419642
15050000,157154.18226553,22222.29487204,10742.477551538,26849.702840841,33031.342470049
15075000,157070.86477857,22243.741733237,10751.728808864,26873.444794854,33060.219884469
15100000,156987.56727945,22265.199544288,10760.949626388,26897.18600109,33089.097548782
15125000,156904.2852941,22286.669134503,10770.137263716,26920.932840587,33117.975467087
15150000,156821.0097912,22308.152167848,10779.293556306,26944.689560933,33146.854923713
15175000,156737.72832246,22329.650901443,10788.423789501,26968.458742287,33175.738244308
15200000,156654.42663887,22351.167799783,10797.535694312,26992.241486509,33204.628380521
15225000,156571.09104375,22372.704989264,10806.638791373,27016.036849547,33233.528326068
15250000,156487.71074942,22394.263752163,10815.743337848,27039.841579905,33262.440580664
15275000,156404.27865334,22415.844430444,10824.858469084,27063.651410473,33291.367036653
15300000,156320.79043317,22437.446748208,10833.990010007,27087.463525736,33320.309282874
15325000,156237.24371262,22459.070124272,10843.138763251,27111.278527163,33349.268872687
15350000,156153.63892159,22480.71356268,10852.29993227,27135.100459126,33378.247124331
15375000,156069.98169696,22502.375130212,10861.464099997,27158.934612062,33407.244460764
15400000,155986.28519505,22524.051409569,10870.619643991,27182.784058053,33436.259693338
15425000,155902.57021459,22545.73746299,10879.755705935,27206.646794767,33465.28982172
15450000,155818.86159623,22567.427712718,10888.864455555,27230.515427495,33494.330807996
15475000,155735.18144272,22589.117588321,10897.941785839,27254.379968353,33523.379214764
15500000,155651.54224424,22610.805112108,10906.986584134,27278.232187002,33552.433872514
15525000,155567.94315728,22632.491574527,10915.999623527,27302.068971225,33581.49667344
15550000,155484.3703984,22654.18112192,10924.983061869,27325.893173626,33610.572244187
15575000,155400.8004475,22675.879747146,10933.940665562,27349.712195505,33639.666944281
15600000,155317.20426506,22697.594264854,10942.878114536,27373.53557704,33668.787778508
15625000,155233.55211459,22719.331332642,10951.802537669,27397.372685561,33697.941329538
15650000,155149.81917627,22741.096308629,10960.720910441,27421.231057375,33727.132547284
15675000,155065.99015615,22762.892293882,10969.638017226,27445.11577164,33756.363761103
15700000,154982.06042447,22784.720002739,10978.555303148,27469.029723915,33785.634545729
15725000,154898.03420699,22806.578386979,10987.471268776,27492.97379287,33814.942344387
15750000,154813.92210357,22828.465430124,10996.382933076,27516.946269303,33844.283263926
15775000,154729.73835263,22850.378909287,11005.287399706,27540.942468407,33873.652869966
15800000,154645.497388,22872.317127562,11014.182620472,27564.955836044,33903.047027923
15825000,154561.21113218,22894.279235372,11023.066867458,27588.980351957,33932.462413028
15850000,154476.88879627,22916.264804089,11031.937439034,27613.012648165,33961.896312436
15875000,154392.5387079,22938.27294096,11040.790034257,27637.0523706,33991.345946284
15900000,154308.17045554,22960.301521601,11049.619787279,27661.100406151,34020.807829428
15925000,154223.79653284,22982.346822269,11058.423385636,27685.155833527,34050.277425726
15950000,154139.43315069,23004.403621771,11067.200696883,27709.213361879,34079.749168778
15975000,154055.09910781,23026.465935876,11075.954813006,27733.263094965,34109.217048341
16000000,153970.81149793,23048.528519378,11084.690792422,27757.293233579,34138.675956687
16025000,153886.57930629,23070.588742351,11093.414240629,27781.294269208,34168.123441521
16050000,153802.39842541,23092.647922889,11102.130469069,27805.262214222,34197.560968405
16075000,153718.2514718,23114.711288492,11110.844015102,27829.199350114,34226.993874487
16100000,153634.11270131,23136.786524908,11119.558057398,27853.112736151,34256.429980227
16125000,153549.95540292,23158.881614807,11128.273645895,27877.011778904,34285.877557474
16150000,153465.75897618,23181.002729456,11136.988900909,27900.906011633,34315.343381824
16175000,153381.51389394,23203.15271119,11145.698415852,27924.803642295,34344.831336724
16200000,153297.22262999,23225.330714873,11154.39341638,27948.711168531,34374.342070222
16225000,153212.89557681,23247.533289299,11163.063311718,27972.633851755,34403.87397042
16250000,153128.54467622,23269.7561784,11171.698373838,27996.575987529,34433.424784012
16275000,153044.17909391,23291.995672683,11180.292195476,28020.54025049,34462.992787433
16300000,152959.80397646,23314.249145037,11188.842680935,28044.526981817,34492.57721575
16325000,152875.41979201,23336.515304975,11197.35157287,28068.534824509,34522.178505628
16350000,152791.02020526,23358.794684119,11205.823589928,28092.562701143,34551.798819551
16375000,152706.58948164,23381.090209202,11214.266028581,28116.611648307,34581.442632271
16400000,152622.1028211,23403.407110927,11222.688498639,28140.684989613,34611.116579717
16425000,152537.5322831,23425.751522693,11231.101860462,28164.786406398,34640.827927347
16450000,152452.85720139,23448.128034056,11239.516071743,28188.916734951,34670.581957857
16475000,152368.07416484,23470.537415819,11247.937613843,28213.071254652,34700.379550841
16500000,152283.20097639,23492.975830234,11256.367524381,28237.239334131,34730.21633486
16525000,152198.27208919,23515.436003682,11264.800836014,28261.407138538,34760.083932573
16550000,152113.32778497,23537.909728293,11273.22775347,28285.562084782,34789.972648479
16575000,152028.40239426,23560.390458674,11281.63625307,28309.696601546,34819.874292451
16600000,151943.51629326,23582.874983327,11290.015160096,28333.809525203,34849.784038111
16625000,151858.67356899,23605.363824212,11298.356540086,28357.905145105,34879.700921606
16650000,151773.86453263,23627.860596524,11306.656649437,28381.991005767,34909.627215644
16675000,151689.07094509,23650.370786349,11314.915541753,28406.075551141,34939.567175661
16700000,151604.27143619,23672.900473934,11323.136113813,28430.166258109,34969.525717948
16725000,151519.44488785,23695.455507275,11331.323306396,28454.26874973,34999.507548746
16750000,151434.57151002,23718.041192357,11339.483553222,28478.386922873,35029.516821528
16775000,151349.63385924,23740.661981296,11347.624160445,28502.523188839,35059.556810177
16800000,151264.61975737,23763.3207363,11355.752304365,28526.678028233,35089.629173729
16825000,151179.52591539,23786.017882603,11363.873582027,28550.849491491,35119.733128485
16850000,151094.35913799,23808.751173771,11371.990506164,28575.033921883,35149.865260192
16875000,151009.13357129,23831.516429974,11380.101692908,28599.227969184,35180.020336645
16900000,150923.86551035,23854.308919889,11388.20226588,28623.430518219,35210.192785655
16925000,150838.56894289,23877.124610017,11396.285340009,28647.643046923,35240.378060154
16950000,150753.25449293,23899.960553029,11404.343870872,28671.867941701,35270.573141469
16975000,150667.93232684,23922.814213928,11412.371975278,28696.105556092,35300.775927861
17000000,150582.61672346,23945.682302577,11420.365255211,28720.351684338,35330.984034415
17025000,150497.32797139,23968.560194095,11428.320543249,28744.597188849,35361.194102412
17050000,150412.08832638,23991.442728355,11436.236020496,28768.830454809,35391.402469957
17075000,150326.91326854,24014.326119676,11444.112138472,28793.041499438,35421.606973868
17100000,150241.8034316,24037.209778572,11451.952685876,28817.225430497,35451.808673451
17125000,150156.74210752,24060.096977808,11459.764881493,28841.383618824,35482.012414353
17150000,150071.69951026,24082.994092405,11467.557867678,28865.522558257,35512.225971394
17175000,149986.64132461,24105.908879306,11475.340002385,28889.651506169,35542.458287526
17200000,149901.53768135,24128.848517955,11483.116180075,28913.780039483,35572.717581139
17225000,149816.36914781,24151.818122168,11490.886450663,28937.916259837,35603.010019523
17250000,149731.12776066,24174.820263715,11498.646386249,28962.06617382,35633.339415551
17275000,149645.81364413,24197.855520132,11506.388743301,28986.234233937,35663.707858501
17300000,149560.43047435,24220.923382692,11514.105587631,29010.424016169,35694.116539151
17325000,149474.98317206,24244.022794619,11521.789986576,29034.638015815,35724.566030926
17350000,149389.47817742,24267.152235806,11529.436539646,29058.877007482,35755.056039646
17375000,149303.92395304,24290.309784259,11537.040772346,29083.140293484,35785.585196864
17400000,149218.32930163,24313.493578495,11544.598495509,29107.427211974,35816.151412393
17425000,149132.69942711,24336.702675445,11552.106352808,29131.738770586,35846.752774045
17450000,149047.03226851,24359.93778842,11559.563589056,29156.077919036,35877.388434975
17475000,148961.31851257,24383.201176187,11566.973762431,29180.447843797,35908.058705009
17500000,148875.54664872,24406.49541681,11574.344927852,29204.848991268,35938.764015345
17525000,148789.71085436,24429.821656345,11581.687731092,29229.276468652,35969.503289552
17550000,148703.8169375,24453.178476236,11589.012167019,29253.719540283,36000.272878956
17575000,148617.8822931,24476.562202991,11596.324614552,29278.163930389,36031.066958964
