"flow solution loads 1","flow solution loads 2","flow solution loads 3","flow solution loads 4","pressure","temperature","temperature loads","velocity:0","velocity:1","velocity:2","GeometryIds","vtkValidPointMask","Points:0","Points:1","Points:2"
-3.94502e-21,2.75991e-20,2.25014e-20,-1.68046e-25,1.18272e-02,9.63581e+02,2.15175e-07,-6.91394e-08,1.03955e-06,2.97316e-07,100,1,4.00000e-03,0.00000e+00,9.25000e-04
