"flow solution loads 1","flow solution loads 2","flow solution loads 3","flow solution loads 4","pressure","temperature","temperature loads","velocity:0","velocity:1","velocity:2","GeometryIds","vtkValidPointMask","Points:0","Points:1","Points:2"
1.02461e-20,5.55983e-20,5.88968e-20,-1.14175e-25,2.42039e-02,1.05682e+03,5.25366e-08,-9.33089e-09,1.73554e-06,4.56666e-07,100,1,4.00000e-03,0.00000e+00,9.85000e-04
