"flow solution loads 1","flow solution loads 2","flow solution loads 3","flow solution loads 4","pressure","temperature","temperature loads","velocity:0","velocity:1","velocity:2","GeometryIds","vtkValidPointMask","Points:0","Points:1","Points:2"
-1.49523e-21,1.63010e-20,1.48465e-20,-2.55038e-25,2.24067e-02,1.01891e+03,2.19170e-08,4.29107e-09,1.90430e-06,4.78262e-07,100,1,4.00000e-03,0.00000e+00,9.85000e-04
