"flow solution loads 1","flow solution loads 2","flow solution loads 3","flow solution loads 4","pressure","temperature","temperature loads","velocity:0","velocity:1","velocity:2","GeometryIds","vtkValidPointMask","Points:0","Points:1","Points:2"
2.43332e-20,1.76583e-20,2.97096e-20,1.01679e-24,2.58668e-02,1.16593e+03,-3.31064e-07,-2.87884e-08,1.62254e-06,4.42583e-07,100,1,4.00000e-03,0.00000e+00,9.85000e-04
