temperature,Points:0
946.59,0.002008
946.98,0.002016
947.36,0.002024
947.74,0.002032
948.13,0.00204
948.51,0.002048
948.89,0.002056
949.29,0.002064
949.7,0.002072
950.12,0.00208
950.54,0.002088
950.96,0.002096
951.39,0.002104
951.81,0.002112
952.24,0.00212
952.66,0.002128
953.09,0.002136
953.51,0.002144
953.94,0.002152
954.36,0.00216
954.78,0.002168
955.21,0.002176
955.64,0.002184
956.07,0.002192
956.53,0.0022
956.99,0.002208
957.45,0.002216
957.92,0.002224
958.39,0.002232
958.86,0.00224
959.33,0.002248
959.8,0.002256
960.27,0.002264
960.74,0.002272
961.21,0.00228
961.68,0.002288
962.15,0.002296
962.62,0.002304
963.1,0.002312
963.59,0.00232
964.09,0.002328
964.58,0.002336
965.09,0.002344
965.6,0.002352
966.12,0.00236
966.63,0.002368
967.14,0.002376
967.66,0.002384
968.17,0.002392
968.69,0.0024
969.2,0.002408
969.71,0.002416
970.23,0.002424
970.74,0.002432
971.26,0.00244
971.8,0.002448
972.34,0.002456
972.88,0.002464
973.45,0.002472
974.02,0.00248
974.59,0.002488
975.16,0.002496
975.74,0.002504
976.31,0.002512
976.88,0.00252
977.45,0.002528
978.02,0.002536
978.59,0.002544
979.16,0.002552
979.73,0.00256
980.31,0.002568
980.9,0.002576
981.5,0.002584
982.12,0.002592
982.74,0.0026
983.37,0.002608
984.01,0.002616
984.65,0.002624
985.28,0.002632
985.92,0.00264
986.55,0.002648
987.19,0.002656
987.82,0.002664
988.46,0.002672
989.09,0.00268
989.73,0.002688
990.36,0.002696
991.02,0.002704
991.68,0.002712
992.34,0.00272
993.04,0.002728
993.74,0.002736
994.44,0.002744
995.14,0.002752
995.85,0.00276
996.55,0.002768
997.25,0.002776
997.95,0.002784
998.65,0.002792
999.35,0.0028
1000.1,0.002808
1000.8,0.002816
1001.5,0.002824
1002.2,0.002832
1002.9,0.00284
1003.7,0.002848
1004.4,0.002856
1005.2,0.002864
1006,0.002872
1006.8,0.00288
1007.6,0.002888
1008.3,0.002896
1009.1,0.002904
1009.9,0.002912
1010.7,0.00292
1011.5,0.002928
1012.2,0.002936
1013,0.002944
1013.8,0.002952
1014.6,0.00296
1015.4,0.002968
1016.2,0.002976
1017.1,0.002984
1017.9,0.002992
1018.8,0.003
1019.7,0.003008
1020.6,0.003016
1021.4,0.003024
1022.3,0.003032
1023.2,0.00304
1024,0.003048
1024.9,0.003056
1025.8,0.003064
1026.7,0.003072
1027.5,0.00308
1028.4,0.003088
1029.3,0.003096
1030.3,0.003104
1031.2,0.003112
1032.2,0.00312
1033.2,0.003128
1034.1,0.003136
1035.1,0.003144
1036.1,0.003152
1037.1,0.00316
1038,0.003168
1039,0.003176
1040,0.003184
1041,0.003192
1041.9,0.0032
1042.9,0.003208
1043.9,0.003216
1044.9,0.003224
1046,0.003232
1047,0.00324
1048.1,0.003248
1049.3,0.003256
1050.4,0.003264
1051.5,0.003272
1052.6,0.00328
1053.7,0.003288
1054.8,0.003296
1055.9,0.003304
1057,0.003312
1058.2,0.00332
1059.3,0.003328
1060.4,0.003336
1061.5,0.003344
1062.7,0.003352
1063.9,0.00336
1065.1,0.003368
1066.4,0.003376
1067.7,0.003384
1068.9,0.003392
1070.2,0.0034
1071.5,0.003408
1072.8,0.003416
1074,0.003424
1075.3,0.003432
1076.6,0.00344
1077.9,0.003448
1079.2,0.003456
1080.4,0.003464
1081.7,0.003472
1083,0.00348
1084.4,0.003488
1085.8,0.003496
1087.3,0.003504
1088.7,0.003512
1090.2,0.00352
1091.7,0.003528
1093.2,0.003536
1094.7,0.003544
1096.1,0.003552
1097.6,0.00356
1099.1,0.003568
1100.6,0.003576
1102,0.003584
1103.5,0.003592
1105.1,0.0036
1106.6,0.003608
1108.2,0.003616
1109.9,0.003624
1111.6,0.003632
1113.4,0.00364
1115.2,0.003648
1117,0.003656
1118.8,0.003664
1120.6,0.003672
1122.4,0.00368
1124.2,0.003688
1126,0.003696
1127.8,0.003704
1129.6,0.003712
1131.4,0.00372
1133.2,0.003728
1135,0.003736
1136.9,0.003744
1139,0.003752
1141.1,0.00376
1143.2,0.003768
1145.4,0.003776
1147.6,0.003784
1149.8,0.003792
1152,0.0038
1154.2,0.003808
1156.4,0.003816
1158.6,0.003824
1160.8,0.003832
1163,0.00384
1165.2,0.003848
1167.5,0.003856
1169.8,0.003864
1172.2,0.003872
1174.8,0.00388
1177.4,0.003888
1180.2,0.003896
1182.9,0.003904
1185.7,0.003912
1188.5,0.00392
1191.3,0.003928
1194,0.003936
1196.8,0.003944
1199.6,0.003952
1202.3,0.00396
1205.1,0.003968
1207.9,0.003976
1210.7,0.003984
1213.5,0.003992
1216.4,0.004
1219.4,0.004008
1222.5,0.004016
1226.2,0.004024
1229.9,0.004032
1233.6,0.00404
1237.3,0.004048
1241.1,0.004056
1244.8,0.004064
1248.5,0.004072
1252.2,0.00408
1255.9,0.004088
1259.6,0.004096
1263.4,0.004104
1267.1,0.004112
1270.4,0.00412
1273.6,0.004128
1276.8,0.004136
1279.7,0.004144
1282.6,0.004152
1285.6,0.00416
1288.5,0.004168
1291.5,0.004176
1294.4,0.004184
1297.4,0.004192
1300.3,0.0042
1303.3,0.004208
1306.2,0.004216
1309.1,0.004224
1312.1,0.004232
1314.5,0.00424
1316.2,0.004248
1317.9,0.004256
1317.6,0.004264
1316.3,0.004272
1314.9,0.00428
1312.3,0.004288
1309.5,0.004296
1306.8,0.004304
1304,0.004312
1301.2,0.00432
1298.5,0.004328
1295.7,0.004336
1293,0.004344
1290.2,0.004352
1287.4,0.00436
1284.7,0.004368
1281.9,0.004376
1278.8,0.004384
1275.5,0.004392
1272.2,0.0044
1268.6,0.004408
1264.8,0.004416
1261,0.004424
1257.2,0.004432
1253.4,0.00444
1249.6,0.004448
1245.8,0.004456
1242,0.004464
1238.2,0.004472
1234.4,0.00448
1230.6,0.004488
1226.8,0.004496
1223.3,0.004504
1219.7,0.004512
1216.5,0.00452
1213.4,0.004528
1210.4,0.004536
1207.4,0.004544
1204.4,0.004552
1201.4,0.00456
1198.4,0.004568
1195.4,0.004576
1192.4,0.004584
1189.4,0.004592
1186.4,0.0046
1183.4,0.004608
1180.4,0.004616
1177.4,0.004624
1174.5,0.004632
1171.7,0.00464
1169,0.004648
1166.5,0.004656
1164,0.004664
1161.6,0.004672
1159.2,0.00468
1156.7,0.004688
1154.3,0.004696
1151.9,0.004704
1149.5,0.004712
1147.1,0.00472
1144.7,0.004728
1142.3,0.004736
1139.9,0.004744
1137.5,0.004752
1135.1,0.00476
1132.8,0.004768
1130.7,0.004776
1128.5,0.004784
1126.5,0.004792
1124.5,0.0048
1122.5,0.004808
1120.6,0.004816
1118.6,0.004824
1116.6,0.004832
1114.7,0.00484
1112.7,0.004848
1110.7,0.004856
1108.8,0.004864
1106.8,0.004872
1104.8,0.00488
1102.9,0.004888
1101.1,0.004896
1099.3,0.004904
1097.5,0.004912
1095.9,0.00492
1094.3,0.004928
1092.6,0.004936
1091,0.004944
1089.3,0.004952
1087.7,0.00496
1086.1,0.004968
1084.4,0.004976
1082.8,0.004984
1081.2,0.004992
1079.5,0.005
1077.9,0.005008
1076.3,0.005016
1074.7,0.005024
1073.1,0.005032
1071.6,0.00504
1070.2,0.005048
1068.8,0.005056
1067.4,0.005064
1066,0.005072
1064.6,0.00508
1063.2,0.005088
1061.8,0.005096
1060.4,0.005104
1059,0.005112
1057.6,0.00512
1056.2,0.005128
1054.8,0.005136
1053.4,0.005144
1052,0.005152
1050.7,0.00516
1049.4,0.005168
1048.2,0.005176
1046.9,0.005184
1045.7,0.005192
1044.4,0.0052
1043.2,0.005208
1042,0.005216
1040.7,0.005224
1039.5,0.005232
1038.3,0.00524
1037,0.005248
1035.8,0.005256
1034.6,0.005264
1033.3,0.005272
1032.1,0.00528
1031,0.005288
1029.8,0.005296
1028.7,0.005304
1027.6,0.005312
1026.5,0.00532
1025.4,0.005328
1024.3,0.005336
1023.2,0.005344
1022.2,0.005352
1021.1,0.00536
1020,0.005368
1018.9,0.005376
1017.8,0.005384
1016.8,0.005392
1015.7,0.0054
1014.6,0.005408
1013.6,0.005416
1012.6,0.005424
1011.6,0.005432
1010.6,0.00544
1009.6,0.005448
1008.7,0.005456
1007.7,0.005464
1006.7,0.005472
1005.8,0.00548
1004.8,0.005488
1003.8,0.005496
1002.9,0.005504
1001.9,0.005512
1000.9,0.00552
999.98,0.005528
999.02,0.005536
998.11,0.005544
997.2,0.005552
996.28,0.00556
995.41,0.005568
994.54,0.005576
993.68,0.005584
992.81,0.005592
991.95,0.0056
991.08,0.005608
990.22,0.005616
989.35,0.005624
988.48,0.005632
987.62,0.00564
986.75,0.005648
985.89,0.005656
985.04,0.005664
984.2,0.005672
983.37,0.00568
982.58,0.005688
981.8,0.005696
981.02,0.005704
980.24,0.005712
979.46,0.00572
978.69,0.005728
977.91,0.005736
977.13,0.005744
976.35,0.005752
975.57,0.00576
974.8,0.005768
974.02,0.005776
973.24,0.005784
972.46,0.005792
971.68,0.0058
970.96,0.005808
970.24,0.005816
969.52,0.005824
968.82,0.005832
968.12,0.00584
967.43,0.005848
966.73,0.005856
966.03,0.005864
965.33,0.005872
964.63,0.00588
963.94,0.005888
963.24,0.005896
962.54,0.005904
961.84,0.005912
961.14,0.00592
960.46,0.005928
959.79,0.005936
959.13,0.005944
958.5,0.005952
957.87,0.00596
957.24,0.005968
956.61,0.005976
955.98,0.005984
955.35,0.005992
954.72,0.006
954.09,0.006008
953.46,0.006016
952.83,0.006024
952.2,0.006032
951.57,0.00604
950.95,0.006048
950.32,0.006056
949.71,0.006064
949.13,0.006072
948.55,0.00608
947.98,0.006088
947.42,0.006096
946.85,0.006104
946.28,0.006112
945.72,0.00612
945.15,0.006128
944.59,0.006136
944.02,0.006144
943.46,0.006152
942.89,0.00616
942.32,0.006168
941.76,0.006176
941.19,0.006184
940.65,0.006192
940.12,0.0062
939.59,0.006208
939.08,0.006216
938.57,0.006224
938.06,0.006232
937.55,0.00624
937.04,0.006248
936.53,0.006256
936.02,0.006264
935.51,0.006272
935,0.00628
934.49,0.006288
933.98,0.006296
933.47,0.006304
932.97,0.006312
932.48,0.00632
932,0.006328
931.52,0.006336
931.06,0.006344
930.61,0.006352
930.15,0.00636
929.69,0.006368
929.23,0.006376
928.78,0.006384
928.32,0.006392
927.86,0.0064
927.4,0.006408
926.95,0.006416
926.49,0.006424
926.03,0.006432
925.58,0.00644
925.14,0.006448
924.71,0.006456
924.29,0.006464
923.88,0.006472
923.47,0.00648
923.06,0.006488
922.65,0.006496
922.24,0.006504
921.83,0.006512
921.42,0.00652
921.01,0.006528
920.61,0.006536
920.2,0.006544
919.79,0.006552
919.38,0.00656
918.98,0.006568
918.58,0.006576
918.19,0.006584
917.81,0.006592
917.44,0.0066
917.08,0.006608
916.72,0.006616
916.35,0.006624
915.99,0.006632
915.63,0.00664
915.26,0.006648
914.9,0.006656
914.54,0.006664
914.17,0.006672
913.81,0.00668
913.45,0.006688
913.08,0.006696
912.73,0.006704
912.39,0.006712
912.05,0.00672
911.73,0.006728
911.41,0.006736
911.09,0.006744
910.76,0.006752
910.44,0.00676
910.12,0.006768
909.8,0.006776
909.48,0.006784
909.16,0.006792
908.84,0.0068
908.51,0.006808
908.19,0.006816
907.88,0.006824
907.56,0.006832
907.25,0.00684
906.96,0.006848
906.67,0.006856
906.39,0.006864
906.11,0.006872
905.83,0.00688
905.55,0.006888
905.27,0.006896
904.99,0.006904
904.71,0.006912
904.43,0.00692
904.15,0.006928
903.87,0.006936
903.58,0.006944
903.3,0.006952
903.02,0.00696
902.76,0.006968
902.5,0.006976
902.25,0.006984
902,0.006992
901.76,0.007
901.52,0.007008
901.27,0.007016
901.03,0.007024
900.78,0.007032
900.54,0.00704
900.29,0.007048
900.05,0.007056
899.81,0.007064
899.56,0.007072
899.32,0.00708
899.08,0.007088
898.86,0.007096
898.63,0.007104
898.41,0.007112
898.2,0.00712
897.99,0.007128
897.78,0.007136
897.57,0.007144
897.37,0.007152
897.16,0.00716
896.95,0.007168
896.74,0.007176
896.53,0.007184
896.32,0.007192
896.11,0.0072
895.9,0.007208
895.7,0.007216
895.51,0.007224
895.31,0.007232
895.14,0.00724
894.96,0.007248
894.78,0.007256
894.61,0.007264
894.43,0.007272
894.26,0.00728
894.09,0.007288
893.91,0.007296
893.74,0.007304
893.57,0.007312
893.39,0.00732
893.22,0.007328
893.05,0.007336
892.88,0.007344
892.72,0.007352
892.56,0.00736
892.42,0.007368
892.27,0.007376
892.13,0.007384
891.99,0.007392
891.85,0.0074
891.71,0.007408
891.57,0.007416
891.43,0.007424
891.29,0.007432
891.15,0.00744
891.01,0.007448
890.87,0.007456
890.73,0.007464
890.6,0.007472
890.47,0.00748
890.34,0.007488
890.23,0.007496
890.12,0.007504
890.01,0.007512
889.9,0.00752
889.79,0.007528
889.69,0.007536
889.58,0.007544
889.47,0.007552
889.37,0.00756
889.26,0.007568
889.15,0.007576
889.04,0.007584
888.94,0.007592
888.83,0.0076
888.73,0.007608
888.65,0.007616
888.56,0.007624
888.48,0.007632
888.39,0.00764
888.32,0.007648
888.24,0.007656
888.16,0.007664
888.08,0.007672
888,0.00768
887.92,0.007688
887.85,0.007696
887.77,0.007704
887.69,0.007712
887.61,0.00772
887.53,0.007728
887.46,0.007736
887.41,0.007744
887.35,0.007752
887.29,0.00776
887.24,0.007768
887.2,0.007776
887.15,0.007784
887.1,0.007792
887.06,0.0078
887.01,0.007808
886.96,0.007816
886.91,0.007824
886.87,0.007832
886.82,0.00784
886.77,0.007848
886.73,0.007856
886.69,0.007864
886.65,0.007872
886.63,0.00788
886.61,0.007888
886.6,0.007896
886.58,0.007904
886.57,0.007912
886.55,0.00792
886.54,0.007928
886.53,0.007936
886.51,0.007944
886.5,0.007952
886.49,0.00796
886.47,0.007968
886.46,0.007976
886.45,0.007984
886.43,0.007992
886.43,0.008
