temperature,Points:0
1059.8,0.003784
1060,0.003792
1060.2,0.0038
1060.4,0.003808
1060.6,0.003816
1060.9,0.003824
1061.1,0.003832
1061.3,0.00384
1061.5,0.003848
1061.7,0.003856
1061.9,0.003864
1062.1,0.003872
1062.4,0.00388
1062.6,0.003888
1062.8,0.003896
1063,0.003904
1063.3,0.003912
1063.5,0.00392
1063.7,0.003928
1063.9,0.003936
1064.1,0.003944
1064.4,0.003952
1064.6,0.00396
1064.8,0.003968
1065,0.003976
1065.3,0.003984
1065.5,0.003992
1065.7,0.004
1065.9,0.004008
1066.2,0.004016
1066.4,0.004024
1066.6,0.004032
1066.9,0.00404
1067.1,0.004048
1067.3,0.004056
1067.6,0.004064
1067.8,0.004072
1068.1,0.00408
1068.3,0.004088
1068.5,0.004096
1068.8,0.004104
1069,0.004112
1069.2,0.00412
1069.5,0.004128
1069.7,0.004136
1070,0.004144
1070.2,0.004152
1070.4,0.00416
1070.7,0.004168
1070.9,0.004176
1071.2,0.004184
1071.4,0.004192
1071.7,0.0042
1071.9,0.004208
1072.2,0.004216
1072.4,0.004224
1072.7,0.004232
1072.9,0.00424
1073.2,0.004248
1073.4,0.004256
1073.7,0.004264
1073.9,0.004272
1074.2,0.00428
1074.4,0.004288
1074.7,0.004296
1075,0.004304
1075.2,0.004312
1075.5,0.00432
1075.7,0.004328
1076,0.004336
1076.3,0.004344
1076.5,0.004352
1076.8,0.00436
1077,0.004368
1077.3,0.004376
1077.6,0.004384
1077.8,0.004392
1078.1,0.0044
1078.4,0.004408
1078.6,0.004416
1078.9,0.004424
1079.2,0.004432
1079.5,0.00444
1079.7,0.004448
1080,0.004456
1080.3,0.004464
1080.6,0.004472
1080.8,0.00448
1081.1,0.004488
1081.4,0.004496
1081.7,0.004504
1081.9,0.004512
1082.2,0.00452
1082.5,0.004528
1082.8,0.004536
1083.1,0.004544
1083.3,0.004552
1083.6,0.00456
1083.9,0.004568
1084.2,0.004576
1084.5,0.004584
1084.8,0.004592
1085.1,0.0046
1085.4,0.004608
1085.6,0.004616
1085.9,0.004624
1086.2,0.004632
1086.5,0.00464
1086.8,0.004648
1087.1,0.004656
1087.4,0.004664
1087.7,0.004672
1088,0.00468
1088.3,0.004688
1088.6,0.004696
1088.9,0.004704
1089.2,0.004712
1089.5,0.00472
1089.8,0.004728
1090.1,0.004736
1090.4,0.004744
1090.7,0.004752
1091,0.00476
1091.4,0.004768
1091.7,0.004776
1092,0.004784
1092.3,0.004792
1092.6,0.0048
1092.9,0.004808
1093.2,0.004816
1093.6,0.004824
1093.9,0.004832
1094.2,0.00484
1094.5,0.004848
1094.8,0.004856
1095.2,0.004864
1095.5,0.004872
1095.8,0.00488
1096.1,0.004888
1096.4,0.004896
1096.8,0.004904
1097.1,0.004912
1097.4,0.00492
1097.8,0.004928
1098.1,0.004936
1098.4,0.004944
1098.8,0.004952
1099.1,0.00496
1099.5,0.004968
1099.8,0.004976
1100.1,0.004984
1100.5,0.004992
1100.8,0.005
1101.1,0.005008
1101.5,0.005016
1101.8,0.005024
1102.2,0.005032
1102.5,0.00504
1102.9,0.005048
1103.2,0.005056
1103.6,0.005064
1103.9,0.005072
1104.3,0.00508
1104.6,0.005088
1105,0.005096
1105.4,0.005104
1105.7,0.005112
1106.1,0.00512
1106.4,0.005128
1106.8,0.005136
1107.1,0.005144
1107.5,0.005152
1107.9,0.00516
1108.2,0.005168
1108.6,0.005176
1109,0.005184
1109.4,0.005192
1109.7,0.0052
1110.1,0.005208
1110.5,0.005216
1110.9,0.005224
1111.2,0.005232
1111.6,0.00524
1112,0.005248
1112.4,0.005256
1112.7,0.005264
1113.1,0.005272
1113.5,0.00528
1113.9,0.005288
1114.3,0.005296
1114.6,0.005304
1115,0.005312
1115.4,0.00532
1115.8,0.005328
1116.2,0.005336
1116.6,0.005344
1117,0.005352
1117.4,0.00536
1117.8,0.005368
1118.2,0.005376
1118.6,0.005384
1119,0.005392
1119.4,0.0054
1119.8,0.005408
1120.2,0.005416
1120.7,0.005424
1121.1,0.005432
1121.5,0.00544
1121.9,0.005448
1122.3,0.005456
1122.8,0.005464
1123.2,0.005472
1123.6,0.00548
1124,0.005488
1124.4,0.005496
1124.9,0.005504
1125.3,0.005512
1125.7,0.00552
1126.1,0.005528
1126.6,0.005536
1127,0.005544
1127.4,0.005552
1127.9,0.00556
1128.3,0.005568
1128.8,0.005576
1129.2,0.005584
1129.7,0.005592
1130.1,0.0056
1130.6,0.005608
1131,0.005616
1131.5,0.005624
1131.9,0.005632
1132.4,0.00564
1132.8,0.005648
1133.3,0.005656
1133.7,0.005664
1134.2,0.005672
1134.6,0.00568
1135.1,0.005688
1135.6,0.005696
1136.1,0.005704
1136.6,0.005712
1137,0.00572
1137.5,0.005728
1138,0.005736
1138.5,0.005744
1139,0.005752
1139.4,0.00576
1139.9,0.005768
1140.4,0.005776
1140.9,0.005784
1141.4,0.005792
1141.8,0.0058
1142.3,0.005808
1142.8,0.005816
1143.3,0.005824
1143.9,0.005832
1144.4,0.00584
1144.9,0.005848
1145.4,0.005856
1145.9,0.005864
1146.4,0.005872
1146.9,0.00588
1147.5,0.005888
1148,0.005896
1148.5,0.005904
1149,0.005912
1149.5,0.00592
1150,0.005928
1150.6,0.005936
1151.1,0.005944
1151.6,0.005952
1152.2,0.00596
1152.7,0.005968
1153.3,0.005976
1153.8,0.005984
1154.4,0.005992
1154.9,0.006
1155.5,0.006008
1156,0.006016
1156.6,0.006024
1157.1,0.006032
1157.7,0.00604
1158.2,0.006048
1158.8,0.006056
1159.4,0.006064
1159.9,0.006072
1160.5,0.00608
1161.1,0.006088
1161.7,0.006096
1162.3,0.006104
1162.9,0.006112
1163.5,0.00612
1164.1,0.006128
1164.7,0.006136
1165.3,0.006144
1165.9,0.006152
1166.5,0.00616
1167.1,0.006168
1167.7,0.006176
1168.3,0.006184
1168.9,0.006192
1169.5,0.0062
1170.1,0.006208
1170.7,0.006216
1171.4,0.006224
1172,0.006232
1172.6,0.00624
1173.3,0.006248
1173.9,0.006256
1174.5,0.006264
1175.2,0.006272
1175.8,0.00628
1176.4,0.006288
1177.1,0.006296
1177.7,0.006304
1178.4,0.006312
1179,0.00632
1179.7,0.006328
1180.3,0.006336
1181,0.006344
1181.6,0.006352
1182.3,0.00636
1183,0.006368
1183.6,0.006376
1184.3,0.006384
1185,0.006392
1185.6,0.0064
1186.3,0.006408
1187,0.006416
1187.6,0.006424
1188.3,0.006432
1189,0.00644
1189.6,0.006448
1190.3,0.006456
1191,0.006464
1191.7,0.006472
1192.4,0.00648
1193.1,0.006488
1193.8,0.006496
1194.5,0.006504
1195.2,0.006512
1195.9,0.00652
1196.6,0.006528
1197.3,0.006536
1198,0.006544
1198.7,0.006552
1199.3,0.00656
1200.1,0.006568
1200.8,0.006576
1201.5,0.006584
1202.2,0.006592
1202.9,0.0066
1203.6,0.006608
1204.4,0.006616
1205.1,0.006624
1205.9,0.006632
1206.6,0.00664
1207.3,0.006648
1208.1,0.006656
1208.8,0.006664
1209.5,0.006672
1210.3,0.00668
1211,0.006688
1211.7,0.006696
1212.5,0.006704
1213.2,0.006712
1214,0.00672
1214.8,0.006728
1215.6,0.006736
1216.4,0.006744
1217.1,0.006752
1217.9,0.00676
1218.7,0.006768
1219.5,0.006776
1220.3,0.006784
1221,0.006792
1221.8,0.0068
1222.6,0.006808
1223.4,0.006816
1224.2,0.006824
1225,0.006832
1225.8,0.00684
1226.6,0.006848
1227.4,0.006856
1228.3,0.006864
1229.1,0.006872
1230,0.00688
1230.8,0.006888
1231.7,0.006896
1232.5,0.006904
1233.4,0.006912
1234.2,0.00692
1235,0.006928
1235.9,0.006936
1236.7,0.006944
1237.6,0.006952
1238.4,0.00696
1239.3,0.006968
1240.2,0.006976
1241.1,0.006984
1242,0.006992
1243,0.007
1243.9,0.007008
1244.8,0.007016
1245.7,0.007024
1246.7,0.007032
1247.6,0.00704
1248.5,0.007048
1249.4,0.007056
1250.4,0.007064
1251.3,0.007072
1252.2,0.00708
1253.2,0.007088
1254.2,0.007096
1255.1,0.007104
1256.1,0.007112
1257.1,0.00712
1258.2,0.007128
1259.2,0.007136
1260.2,0.007144
1261.3,0.007152
1262.3,0.00716
1263.3,0.007168
1264.4,0.007176
1265.4,0.007184
1266.4,0.007192
1267.5,0.0072
1268.5,0.007208
1269.6,0.007216
1270.6,0.007224
1271.7,0.007232
1272.9,0.00724
1274,0.007248
1275.2,0.007256
1276.4,0.007264
1277.6,0.007272
1278.8,0.00728
1280,0.007288
1281.2,0.007296
1282.4,0.007304
1283.6,0.007312
1284.8,0.00732
1286,0.007328
1287.2,0.007336
1288.5,0.007344
1289.7,0.007352
1291.1,0.00736
1292.5,0.007368
1294,0.007376
1295.5,0.007384
1297,0.007392
1298.5,0.0074
1300.1,0.007408
1301.6,0.007416
1303.1,0.007424
1304.6,0.007432
1306.2,0.00744
1307.7,0.007448
1309.2,0.007456
1310.7,0.007464
1312.3,0.007472
1313.9,0.00748
1315.5,0.007488
1317.3,0.007496
1319.2,0.007504
1322.7,0.007512
1327.1,0.00752
1331.6,0.007528
1336.1,0.007536
1340.5,0.007544
1345,0.007552
1349.5,0.00756
1353.9,0.007568
1358.4,0.007576
1362.9,0.007584
1367.4,0.007592
1371.8,0.0076
1376.3,0.007608
1382.8,0.007616
1389.4,0.007624
1395.9,0.007632
1398.9,0.00764
1400,0.007648
1401,0.007656
1402.1,0.007664
1403.1,0.007672
1404.2,0.00768
1405.2,0.007688
1406.3,0.007696
1407.3,0.007704
1408.4,0.007712
1409.4,0.00772
1410.5,0.007728
1409.7,0.007736
1404.9,0.007744
1400.2,0.007752
1392.5,0.00776
1388.9,0.007768
1385.6,0.007776
1382.3,0.007784
1379,0.007792
1375.8,0.0078
1372.5,0.007808
1369.2,0.007816
1366,0.007824
1362.7,0.007832
1359.4,0.00784
1356.1,0.007848
1353,0.007856
1351.7,0.007864
1350.8,0.007872
1350.2,0.00788
1349.7,0.007888
1349.3,0.007896
1348.9,0.007904
1348.5,0.007912
1348.1,0.00792
1347.8,0.007928
1347.4,0.007936
1347,0.007944
1346.6,0.007952
1346.2,0.00796
1345.8,0.007968
1345.4,0.007976
1345,0.007984
1344.7,0.007992
1344.3,0.008
