"flow solution loads 1","flow solution loads 2","flow solution loads 3","flow solution loads 4","pressure","temperature","temperature loads","velocity:0","velocity:1","velocity:2","GeometryIds","vtkValidPointMask","Points:0","Points:1","Points:2"
9.06766e-21,9.11483e-21,1.33366e-20,3.88713e-25,2.35537e-02,1.04842e+03,-6.11508e-09,-5.05771e-09,1.75833e-06,4.59173e-07,100,1,4.00000e-03,0.00000e+00,9.85000e-04
