"flow solution loads 1","flow solution loads 2","flow solution loads 3","flow solution loads 4","pressure","temperature","temperature loads","velocity:0","velocity:1","velocity:2","GeometryIds","vtkValidPointMask","Points:0","Points:1","Points:2"
8.08554e-22,-1.18229e-21,-7.79916e-22,5.74954e-26,-1.09849e-03,4.65292e+02,3.69348e-09,-1.87095e-08,9.87078e-08,3.01755e-08,100,1,4.00000e-03,0.00000e+00,9.85000e-04
