"flow solution loads 1","flow solution loads 2","flow solution loads 3","flow solution loads 4","pressure","temperature","temperature loads","velocity:0","velocity:1","velocity:2","GeometryIds","vtkValidPointMask","Points:0","Points:1","Points:2"
2.37008e-21,-1.08503e-20,-9.80515e-21,2.51550e-25,1.82206e-04,7.03800e+02,-1.45554e-08,-4.67527e-08,4.71480e-07,1.35021e-07,100,1,4.00000e-03,0.00000e+00,9.85000e-04
