temperature,Points:0
917.89,0.000888
917.98,0.000896
918.08,0.000904
918.18,0.000912
918.28,0.00092
918.39,0.000928
918.5,0.000936
918.6,0.000944
918.71,0.000952
918.82,0.00096
918.92,0.000968
919.03,0.000976
919.14,0.000984
919.24,0.000992
919.35,0.001
919.46,0.001008
919.56,0.001016
919.67,0.001024
919.78,0.001032
919.9,0.00104
920.02,0.001048
920.14,0.001056
920.27,0.001064
920.39,0.001072
920.51,0.00108
920.63,0.001088
920.76,0.001096
920.88,0.001104
921,0.001112
921.12,0.00112
921.25,0.001128
921.37,0.001136
921.49,0.001144
921.62,0.001152
921.74,0.00116
921.87,0.001168
922.01,0.001176
922.15,0.001184
922.28,0.001192
922.42,0.0012
922.56,0.001208
922.69,0.001216
922.83,0.001224
922.97,0.001232
923.11,0.00124
923.24,0.001248
923.38,0.001256
923.52,0.001264
923.66,0.001272
923.79,0.00128
923.93,0.001288
924.08,0.001296
924.23,0.001304
924.38,0.001312
924.54,0.00132
924.69,0.001328
924.85,0.001336
925,0.001344
925.15,0.001352
925.31,0.00136
925.46,0.001368
925.61,0.001376
925.77,0.001384
925.92,0.001392
926.08,0.0014
926.23,0.001408
926.39,0.001416
926.55,0.001424
926.72,0.001432
926.89,0.00144
927.06,0.001448
927.23,0.001456
927.4,0.001464
927.57,0.001472
927.74,0.00148
927.91,0.001488
928.08,0.001496
928.25,0.001504
928.42,0.001512
928.6,0.00152
928.77,0.001528
928.94,0.001536
929.11,0.001544
929.29,0.001552
929.48,0.00156
929.66,0.001568
929.85,0.001576
930.04,0.001584
930.23,0.001592
930.42,0.0016
930.61,0.001608
930.8,0.001616
930.98,0.001624
931.17,0.001632
931.36,0.00164
931.55,0.001648
931.74,0.001656
931.93,0.001664
932.12,0.001672
932.32,0.00168
932.52,0.001688
932.72,0.001696
932.93,0.001704
933.14,0.001712
933.34,0.00172
933.55,0.001728
933.76,0.001736
933.96,0.001744
934.17,0.001752
934.38,0.00176
934.58,0.001768
934.79,0.001776
935,0.001784
935.21,0.001792
935.42,0.0018
935.63,0.001808
935.85,0.001816
936.07,0.001824
936.3,0.001832
936.52,0.00184
936.75,0.001848
936.98,0.001856
937.2,0.001864
937.43,0.001872
937.65,0.00188
937.88,0.001888
938.1,0.001896
938.33,0.001904
938.55,0.001912
938.78,0.00192
939.01,0.001928
939.24,0.001936
939.48,0.001944
939.72,0.001952
939.97,0.00196
940.22,0.001968
940.46,0.001976
940.71,0.001984
940.95,0.001992
941.2,0.002
941.44,0.002008
941.69,0.002016
941.93,0.002024
942.18,0.002032
942.43,0.00204
942.67,0.002048
942.92,0.002056
943.17,0.002064
943.43,0.002072
943.69,0.00208
943.96,0.002088
944.23,0.002096
944.49,0.002104
944.76,0.002112
945.03,0.00212
945.29,0.002128
945.56,0.002136
945.83,0.002144
946.1,0.002152
946.36,0.00216
946.63,0.002168
946.9,0.002176
947.17,0.002184
947.44,0.002192
947.72,0.0022
948.01,0.002208
948.29,0.002216
948.58,0.002224
948.87,0.002232
949.16,0.00224
949.45,0.002248
949.74,0.002256
950.03,0.002264
950.32,0.002272
950.61,0.00228
950.9,0.002288
951.19,0.002296
951.49,0.002304
951.78,0.002312
952.08,0.00232
952.38,0.002328
952.68,0.002336
952.99,0.002344
953.3,0.002352
953.62,0.00236
953.93,0.002368
954.24,0.002376
954.55,0.002384
954.86,0.002392
955.17,0.0024
955.48,0.002408
955.79,0.002416
956.1,0.002424
956.42,0.002432
956.73,0.00244
957.05,0.002448
957.38,0.002456
957.7,0.002464
958.04,0.002472
958.38,0.00248
958.72,0.002488
959.06,0.002496
959.39,0.002504
959.73,0.002512
960.07,0.00252
960.41,0.002528
960.75,0.002536
961.08,0.002544
961.42,0.002552
961.76,0.00256
962.1,0.002568
962.45,0.002576
962.8,0.002584
963.16,0.002592
963.52,0.0026
963.88,0.002608
964.25,0.002616
964.62,0.002624
964.98,0.002632
965.35,0.00264
965.72,0.002648
966.08,0.002656
966.45,0.002664
966.81,0.002672
967.18,0.00268
967.55,0.002688
967.91,0.002696
968.29,0.002704
968.67,0.002712
969.04,0.00272
969.44,0.002728
969.83,0.002736
970.23,0.002744
970.62,0.002752
971.01,0.00276
971.41,0.002768
971.8,0.002776
972.2,0.002784
972.59,0.002792
972.98,0.0028
973.38,0.002808
973.77,0.002816
974.17,0.002824
974.57,0.002832
974.97,0.00284
975.4,0.002848
975.82,0.002856
976.24,0.002864
976.67,0.002872
977.09,0.00288
977.52,0.002888
977.94,0.002896
978.37,0.002904
978.79,0.002912
979.22,0.00292
979.64,0.002928
980.07,0.002936
980.49,0.002944
980.92,0.002952
981.34,0.00296
981.79,0.002968
982.24,0.002976
982.68,0.002984
983.14,0.002992
983.6,0.003
984.06,0.003008
984.52,0.003016
984.97,0.003024
985.43,0.003032
985.89,0.00304
986.35,0.003048
986.81,0.003056
987.27,0.003064
987.73,0.003072
988.19,0.00308
988.65,0.003088
989.13,0.003096
989.61,0.003104
990.09,0.003112
990.58,0.00312
991.08,0.003128
991.57,0.003136
992.07,0.003144
992.56,0.003152
993.06,0.00316
993.55,0.003168
994.04,0.003176
994.54,0.003184
995.03,0.003192
995.53,0.0032
996.02,0.003208
996.52,0.003216
997.02,0.003224
997.54,0.003232
998.07,0.00324
998.61,0.003248
999.15,0.003256
999.69,0.003264
1000.2,0.003272
1000.8,0.00328
1001.3,0.003288
1001.8,0.003296
1002.4,0.003304
1002.9,0.003312
1003.5,0.00332
1004,0.003328
1004.5,0.003336
1005.1,0.003344
1005.6,0.003352
1006.2,0.00336
1006.8,0.003368
1007.3,0.003376
1007.9,0.003384
1008.5,0.003392
1009.1,0.0034
1009.7,0.003408
1010.2,0.003416
1010.8,0.003424
1011.4,0.003432
1012,0.00344
1012.6,0.003448
1013.1,0.003456
1013.7,0.003464
1014.3,0.003472
1014.9,0.00348
1015.5,0.003488
1016.1,0.003496
1016.7,0.003504
1017.4,0.003512
1018,0.00352
1018.6,0.003528
1019.3,0.003536
1019.9,0.003544
1020.5,0.003552
1021.2,0.00356
1021.8,0.003568
1022.4,0.003576
1023,0.003584
1023.7,0.003592
1024.3,0.0036
1024.9,0.003608
1025.6,0.003616
1026.3,0.003624
1027,0.003632
1027.6,0.00364
1028.3,0.003648
1029,0.003656
1029.7,0.003664
1030.4,0.003672
1031.1,0.00368
1031.8,0.003688
1032.5,0.003696
1033.1,0.003704
1033.8,0.003712
1034.5,0.00372
1035.2,0.003728
1035.9,0.003736
1036.6,0.003744
1037.3,0.003752
1038.1,0.00376
1038.8,0.003768
1039.6,0.003776
1040.3,0.003784
1041.1,0.003792
1041.8,0.0038
1042.6,0.003808
1043.3,0.003816
1044,0.003824
1044.8,0.003832
1045.5,0.00384
1046.3,0.003848
1047,0.003856
1047.8,0.003864
1048.6,0.003872
1049.4,0.00388
1050.2,0.003888
1051,0.003896
1051.8,0.003904
1052.7,0.003912
1053.5,0.00392
1054.3,0.003928
1055.2,0.003936
1056,0.003944
1056.8,0.003952
1057.6,0.00396
1058.5,0.003968
1059.3,0.003976
1060.1,0.003984
1061,0.003992
1061.8,0.004
1062.7,0.004008
1063.6,0.004016
1064.5,0.004024
1065.4,0.004032
1066.3,0.00404
1067.2,0.004048
1068.1,0.004056
1069,0.004064
1069.9,0.004072
1070.8,0.00408
1071.7,0.004088
1072.6,0.004096
1073.5,0.004104
1074.4,0.004112
1075.4,0.00412
1076.3,0.004128
1077.3,0.004136
1078.3,0.004144
1079.3,0.004152
1080.3,0.00416
1081.3,0.004168
1082.3,0.004176
1083.3,0.004184
1084.3,0.004192
1085.3,0.0042
1086.4,0.004208
1087.4,0.004216
1088.4,0.004224
1089.4,0.004232
1090.4,0.00424
1091.4,0.004248
1092.5,0.004256
1093.5,0.004264
1094.7,0.004272
1095.8,0.00428
1096.9,0.004288
1098,0.004296
1099.1,0.004304
1100.3,0.004312
1101.4,0.00432
1102.5,0.004328
1103.7,0.004336
1104.8,0.004344
1105.9,0.004352
1107,0.00436
1108.2,0.004368
1109.3,0.004376
1110.5,0.004384
1111.7,0.004392
1113,0.0044
1114.2,0.004408
1115.5,0.004416
1116.8,0.004424
1118.1,0.004432
1119.4,0.00444
1120.7,0.004448
1122,0.004456
1123.3,0.004464
1124.5,0.004472
1125.8,0.00448
1127.1,0.004488
1128.4,0.004496
1129.7,0.004504
1131,0.004512
1132.4,0.00452
1133.8,0.004528
1135.3,0.004536
1136.8,0.004544
1138.2,0.004552
1139.7,0.00456
1141.2,0.004568
1142.7,0.004576
1144.1,0.004584
1145.6,0.004592
1147.1,0.0046
1148.6,0.004608
1150,0.004616
1151.5,0.004624
1153,0.004632
1154.5,0.00464
1156.1,0.004648
1157.8,0.004656
1159.5,0.004664
1161.2,0.004672
1163,0.00468
1164.7,0.004688
1166.4,0.004696
1168.2,0.004704
1169.9,0.004712
1171.6,0.00472
1173.4,0.004728
1175.1,0.004736
1176.9,0.004744
1178.6,0.004752
1180.3,0.00476
1182.1,0.004768
1183.9,0.004776
1185.7,0.004784
1187.6,0.004792
1189.5,0.0048
1191.4,0.004808
1193.3,0.004816
1195.2,0.004824
1197.1,0.004832
1199,0.00484
1200.9,0.004848
1202.8,0.004856
1204.8,0.004864
1206.7,0.004872
1208.6,0.00488
1210.5,0.004888
1212.5,0.004896
1214.5,0.004904
1216.5,0.004912
1218.7,0.00492
1220.8,0.004928
1223,0.004936
1225.2,0.004944
1227.4,0.004952
1229.5,0.00496
1231.7,0.004968
1233.9,0.004976
1236.1,0.004984
1238.2,0.004992
1240.4,0.005
1242.6,0.005008
1244.8,0.005016
1247,0.005024
1249.2,0.005032
1251.6,0.00504
1254,0.005048
1256.5,0.005056
1259.2,0.005064
1261.9,0.005072
1264.6,0.00508
1267.3,0.005088
1270,0.005096
1272.8,0.005104
1275.5,0.005112
1278.2,0.00512
1280.9,0.005128
1283.6,0.005136
1286.4,0.005144
1289.1,0.005152
1292.3,0.00516
1295.5,0.005168
1298.7,0.005176
1301.9,0.005184
1306.9,0.005192
1312.1,0.0052
1317.2,0.005208
1322.4,0.005216
1327.5,0.005224
1332.7,0.005232
1337.8,0.00524
1343,0.005248
1348.2,0.005256
1353.3,0.005264
1358.5,0.005272
1363.6,0.00528
1376.6,0.005288
1390.4,0.005296
1404.1,0.005304
1417.8,0.005312
1434.4,0.00532
1451,0.005328
1467.6,0.005336
1484.2,0.005344
1500.8,0.005352
1517.4,0.00536
1534,0.005368
1550.6,0.005376
1567.2,0.005384
1583.8,0.005392
1600.4,0.0054
1614.4,0.005408
1602.7,0.005416
1591,0.005424
1579.3,0.005432
1569,0.00544
1549.5,0.005448
1530,0.005456
1510.5,0.005464
1491,0.005472
1471.4,0.00548
1451.9,0.005488
1432.4,0.005496
1412.9,0.005504
1393.4,0.005512
1373.8,0.00552
1354.3,0.005528
1334.8,0.005536
1330,0.005544
1325.3,0.005552
1320.7,0.00556
1317.2,0.005568
1313.4,0.005576
1309.7,0.005584
1305.9,0.005592
1302.1,0.0056
1298.3,0.005608
1294.6,0.005616
1290.8,0.005624
1287,0.005632
1283.3,0.00564
1279.5,0.005648
1275.7,0.005656
1272.8,0.005664
1270.3,0.005672
1267.8,0.00568
1265.5,0.005688
1263.2,0.005696
1261,0.005704
1258.7,0.005712
1256.5,0.00572
1254.2,0.005728
1252,0.005736
1249.7,0.005744
1247.5,0.005752
1245.2,0.00576
1243,0.005768
1240.7,0.005776
1238.5,0.005784
1236.2,0.005792
1234,0.0058
1232,0.005808
1230,0.005816
1228.1,0.005824
1226.2,0.005832
1224.3,0.00584
1222.4,0.005848
1220.5,0.005856
1218.7,0.005864
1216.8,0.005872
1214.9,0.00588
1213,0.005888
1211.2,0.005896
1209.3,0.005904
1207.4,0.005912
1205.5,0.00592
1203.7,0.005928
1201.9,0.005936
1200.2,0.005944
1198.5,0.005952
1196.8,0.00596
1195.2,0.005968
1193.5,0.005976
1191.9,0.005984
1190.2,0.005992
1188.5,0.006
1186.9,0.006008
1185.2,0.006016
1183.5,0.006024
1181.9,0.006032
1180.2,0.00604
1178.6,0.006048
1176.9,0.006056
1175.3,0.006064
1173.8,0.006072
1172.4,0.00608
1170.9,0.006088
1169.5,0.006096
1168,0.006104
1166.6,0.006112
1165.2,0.00612
1163.7,0.006128
1162.3,0.006136
1160.9,0.006144
1159.4,0.006152
1158,0.00616
1156.6,0.006168
1155.1,0.006176
1153.7,0.006184
1152.3,0.006192
1151.1,0.0062
1149.8,0.006208
1148.6,0.006216
1147.3,0.006224
1146.1,0.006232
1144.9,0.00624
1143.7,0.006248
1142.5,0.006256
1141.3,0.006264
1140.1,0.006272
1138.8,0.00628
1137.6,0.006288
1136.4,0.006296
1135.2,0.006304
1134,0.006312
1132.9,0.00632
1131.8,0.006328
1130.7,0.006336
1129.7,0.006344
1128.6,0.006352
1127.6,0.00636
1126.6,0.006368
1125.6,0.006376
1124.5,0.006384
1123.5,0.006392
1122.5,0.0064
1121.4,0.006408
1120.4,0.006416
1119.4,0.006424
1118.4,0.006432
1117.3,0.00644
1116.4,0.006448
1115.4,0.006456
1114.5,0.006464
1113.6,0.006472
1112.7,0.00648
1111.9,0.006488
1111,0.006496
1110.1,0.006504
1109.2,0.006512
1108.3,0.00652
1107.5,0.006528
1106.6,0.006536
1105.7,0.006544
1104.8,0.006552
1103.9,0.00656
1103.1,0.006568
1102.2,0.006576
1101.4,0.006584
1100.6,0.006592
1099.8,0.0066
1099.1,0.006608
1098.3,0.006616
1097.6,0.006624
1096.8,0.006632
1096.1,0.00664
1095.3,0.006648
1094.5,0.006656
1093.8,0.006664
1093,0.006672
1092.3,0.00668
1091.5,0.006688
1090.8,0.006696
1090,0.006704
1089.3,0.006712
1088.6,0.00672
1088,0.006728
1087.3,0.006736
1086.7,0.006744
1086,0.006752
1085.4,0.00676
1084.7,0.006768
1084.1,0.006776
1083.4,0.006784
1082.8,0.006792
1082.1,0.0068
1081.5,0.006808
1080.8,0.006816
1080.2,0.006824
1079.5,0.006832
1078.9,0.00684
1078.3,0.006848
1077.8,0.006856
1077.2,0.006864
1076.6,0.006872
1076.1,0.00688
1075.5,0.006888
1075,0.006896
1074.4,0.006904
1073.9,0.006912
1073.3,0.00692
1072.7,0.006928
1072.2,0.006936
1071.6,0.006944
1071.1,0.006952
1070.5,0.00696
1070,0.006968
1069.5,0.006976
1069,0.006984
1068.5,0.006992
1068,0.007
1067.5,0.007008
1067.1,0.007016
1066.6,0.007024
1066.1,0.007032
1065.6,0.00704
1065.2,0.007048
1064.7,0.007056
1064.2,0.007064
1063.7,0.007072
1063.2,0.00708
1062.8,0.007088
1062.3,0.007096
1061.9,0.007104
1061.5,0.007112
1061.1,0.00712
1060.7,0.007128
1060.3,0.007136
1059.9,0.007144
1059.4,0.007152
1059,0.00716
1058.6,0.007168
1058.2,0.007176
1057.8,0.007184
1057.4,0.007192
1057,0.0072
1056.6,0.007208
1056.2,0.007216
1055.8,0.007224
1055.5,0.007232
1055.1,0.00724
1054.8,0.007248
1054.5,0.007256
1054.1,0.007264
1053.8,0.007272
1053.5,0.00728
1053.1,0.007288
1052.8,0.007296
1052.5,0.007304
1052.1,0.007312
1051.8,0.00732
1051.5,0.007328
1051.1,0.007336
1050.8,0.007344
1050.5,0.007352
1050.2,0.00736
1049.9,0.007368
1049.6,0.007376
1049.4,0.007384
1049.1,0.007392
1048.8,0.0074
1048.6,0.007408
1048.3,0.007416
1048,0.007424
1047.8,0.007432
1047.5,0.00744
1047.2,0.007448
1047,0.007456
1046.7,0.007464
1046.5,0.007472
1046.2,0.00748
1046,0.007488
1045.8,0.007496
1045.5,0.007504
1045.3,0.007512
1045.1,0.00752
1044.9,0.007528
1044.7,0.007536
1044.5,0.007544
1044.3,0.007552
1044.1,0.00756
1043.9,0.007568
1043.7,0.007576
1043.5,0.007584
1043.3,0.007592
1043.1,0.0076
1042.9,0.007608
1042.8,0.007616
1042.6,0.007624
1042.4,0.007632
1042.3,0.00764
1042.1,0.007648
1042,0.007656
1041.8,0.007664
1041.7,0.007672
1041.5,0.00768
1041.4,0.007688
1041.2,0.007696
1041.1,0.007704
1040.9,0.007712
1040.8,0.00772
1040.6,0.007728
1040.5,0.007736
1040.4,0.007744
1040.3,0.007752
1040.2,0.00776
1040.1,0.007768
1040,0.007776
1039.9,0.007784
1039.8,0.007792
1039.7,0.0078
1039.6,0.007808
1039.6,0.007816
1039.5,0.007824
1039.4,0.007832
1039.3,0.00784
1039.2,0.007848
1039.1,0.007856
1039,0.007864
1039,0.007872
1038.9,0.00788
1038.9,0.007888
1038.9,0.007896
1038.8,0.007904
1038.8,0.007912
1038.8,0.00792
1038.8,0.007928
1038.7,0.007936
1038.7,0.007944
1038.7,0.007952
1038.7,0.00796
1038.6,0.007968
1038.6,0.007976
1038.6,0.007984
1038.6,0.007992
1038.5,0.008
