temperature,Points:0
1195.1,0.002376
1200,0.002384
1205,0.002392
1210,0.0024
1214.9,0.002408
1219.9,0.002416
1224.9,0.002424
1229.8,0.002432
1234.2,0.00244
1236.5,0.002448
1238.9,0.002456
1241.1,0.002464
1241.1,0.002472
1241.3,0.00248
1241.5,0.002488
1241.8,0.002496
1242,0.002504
1242.2,0.002512
1242.4,0.00252
1242.6,0.002528
1242.8,0.002536
1243,0.002544
1243.2,0.002552
1243.5,0.00256
1243.3,0.002568
1242.5,0.002576
1241,0.002584
1237.2,0.002592
1233.3,0.0026
1228.3,0.002608
1223,0.002616
1217.7,0.002624
1212.5,0.002632
1207.2,0.00264
1202,0.002648
1196.7,0.002656
1191.5,0.002664
1186.2,0.002672
1180.9,0.00268
1175.7,0.002688
1170.5,0.002696
1166.1,0.002704
1161.8,0.002712
1157.4,0.00272
1153.4,0.002728
1149.4,0.002736
1145.3,0.002744
1141.3,0.002752
1137.2,0.00276
1133.2,0.002768
1129.2,0.002776
1125.1,0.002784
1121.1,0.002792
1117.1,0.0028
1113,0.002808
1109,0.002816
1105.5,0.002824
1102,0.002832
1098.6,0.00284
1095.9,0.002848
1093.2,0.002856
1090.5,0.002864
1087.9,0.002872
1085.2,0.00288
1082.5,0.002888
1079.9,0.002896
1077.2,0.002904
1074.5,0.002912
1071.9,0.00292
1069.2,0.002928
1066.5,0.002936
1063.9,0.002944
1061.2,0.002952
1058.5,0.00296
1056.3,0.002968
1054.1,0.002976
1051.9,0.002984
1049.7,0.002992
1047.7,0.003
1045.6,0.003008
1043.5,0.003016
1041.4,0.003024
1039.4,0.003032
1037.3,0.00304
1035.2,0.003048
1033.1,0.003056
1031,0.003064
1029,0.003072
1026.9,0.00308
1024.9,0.003088
1023,0.003096
1021.2,0.003104
1019.3,0.003112
1017.6,0.00312
1015.8,0.003128
1014.1,0.003136
1012.4,0.003144
1010.6,0.003152
1008.9,0.00316
1007.1,0.003168
1005.4,0.003176
1003.7,0.003184
1001.9,0.003192
1000.2,0.0032
998.43,0.003208
996.72,0.003216
995.05,0.003224
993.48,0.003232
991.95,0.00324
990.44,0.003248
988.94,0.003256
987.45,0.003264
985.95,0.003272
984.45,0.00328
982.95,0.003288
981.45,0.003296
979.95,0.003304
978.45,0.003312
976.95,0.00332
975.45,0.003328
973.95,0.003336
972.51,0.003344
971.09,0.003352
969.67,0.00336
968.28,0.003368
966.94,0.003376
965.61,0.003384
964.27,0.003392
962.94,0.0034
961.6,0.003408
960.27,0.003416
958.93,0.003424
957.59,0.003432
956.26,0.00344
954.92,0.003448
953.59,0.003456
952.26,0.003464
950.94,0.003472
949.62,0.00348
948.35,0.003488
947.11,0.003496
945.89,0.003504
944.68,0.003512
943.47,0.00352
942.25,0.003528
941.04,0.003536
939.83,0.003544
938.62,0.003552
937.41,0.00356
936.2,0.003568
934.98,0.003576
933.77,0.003584
932.57,0.003592
931.37,0.0036
930.18,0.003608
929.04,0.003616
927.9,0.003624
926.78,0.003632
925.68,0.00364
924.57,0.003648
923.47,0.003656
922.37,0.003664
921.26,0.003672
920.16,0.00368
919.05,0.003688
917.95,0.003696
916.84,0.003704
915.74,0.003712
914.64,0.00372
913.54,0.003728
912.46,0.003736
911.38,0.003744
910.34,0.003752
909.3,0.00376
908.26,0.003768
907.24,0.003776
906.21,0.003784
905.19,0.003792
904.16,0.0038
903.14,0.003808
902.11,0.003816
901.09,0.003824
900.06,0.003832
899.03,0.00384
898.01,0.003848
897,0.003856
895.99,0.003864
895,0.003872
894.04,0.00388
893.07,0.003888
892.11,0.003896
891.16,0.003904
890.21,0.003912
889.26,0.00392
888.31,0.003928
887.36,0.003936
886.41,0.003944
885.46,0.003952
884.51,0.00396
883.56,0.003968
882.61,0.003976
881.66,0.003984
880.73,0.003992
879.81,0.004
878.89,0.004008
877.97,0.004016
877.08,0.004024
876.19,0.004032
875.29,0.00404
874.4,0.004048
873.5,0.004056
872.61,0.004064
871.72,0.004072
870.82,0.00408
869.93,0.004088
869.03,0.004096
868.14,0.004104
867.25,0.004112
866.38,0.00412
865.51,0.004128
864.64,0.004136
863.79,0.004144
862.95,0.004152
862.11,0.00416
861.27,0.004168
860.43,0.004176
859.6,0.004184
858.76,0.004192
857.92,0.0042
857.08,0.004208
856.24,0.004216
855.4,0.004224
854.56,0.004232
853.73,0.00424
852.9,0.004248
852.07,0.004256
851.26,0.004264
850.46,0.004272
849.66,0.00428
848.87,0.004288
848.08,0.004296
847.29,0.004304
846.5,0.004312
845.71,0.00432
844.92,0.004328
844.13,0.004336
843.33,0.004344
842.54,0.004352
841.75,0.00436
840.96,0.004368
840.17,0.004376
839.41,0.004384
838.64,0.004392
837.88,0.0044
837.13,0.004408
836.39,0.004416
835.65,0.004424
834.9,0.004432
834.16,0.00444
833.41,0.004448
832.67,0.004456
831.92,0.004464
831.18,0.004472
830.44,0.00448
829.69,0.004488
828.95,0.004496
828.21,0.004504
827.47,0.004512
826.75,0.00452
826.03,0.004528
825.32,0.004536
824.62,0.004544
823.91,0.004552
823.21,0.00456
822.5,0.004568
821.8,0.004576
821.09,0.004584
820.39,0.004592
819.68,0.0046
818.98,0.004608
818.27,0.004616
817.56,0.004624
816.87,0.004632
816.17,0.00464
815.48,0.004648
814.81,0.004656
814.14,0.004664
813.47,0.004672
812.81,0.00468
812.14,0.004688
811.48,0.004696
810.81,0.004704
810.15,0.004712
809.48,0.00472
808.82,0.004728
808.15,0.004736
807.49,0.004744
806.82,0.004752
806.16,0.00476
805.51,0.004768
804.86,0.004776
804.21,0.004784
803.57,0.004792
802.94,0.0048
802.31,0.004808
801.68,0.004816
801.05,0.004824
800.43,0.004832
799.8,0.00484
799.17,0.004848
798.54,0.004856
797.91,0.004864
797.28,0.004872
796.65,0.00488
796.02,0.004888
795.4,0.004896
794.79,0.004904
794.18,0.004912
793.58,0.00492
792.98,0.004928
792.39,0.004936
791.79,0.004944
791.2,0.004952
790.6,0.00496
790.01,0.004968
789.41,0.004976
788.81,0.004984
788.22,0.004992
787.62,0.005
787.03,0.005008
786.43,0.005016
785.84,0.005024
785.25,0.005032
784.68,0.00504
784.11,0.005048
783.55,0.005056
782.98,0.005064
782.42,0.005072
781.86,0.00508
781.3,0.005088
780.74,0.005096
780.18,0.005104
779.62,0.005112
779.05,0.00512
778.49,0.005128
777.93,0.005136
777.37,0.005144
776.81,0.005152
776.27,0.00516
775.73,0.005168
775.19,0.005176
774.65,0.005184
774.12,0.005192
773.58,0.0052
773.05,0.005208
772.52,0.005216
771.98,0.005224
771.45,0.005232
770.92,0.00524
770.39,0.005248
769.85,0.005256
769.32,0.005264
768.79,0.005272
768.26,0.00528
767.74,0.005288
767.23,0.005296
766.72,0.005304
766.21,0.005312
765.71,0.00532
765.21,0.005328
764.71,0.005336
764.21,0.005344
763.71,0.005352
763.21,0.00536
762.7,0.005368
762.2,0.005376
761.7,0.005384
761.2,0.005392
760.7,0.0054
760.2,0.005408
759.72,0.005416
759.24,0.005424
758.75,0.005432
758.27,0.00544
757.8,0.005448
757.33,0.005456
756.86,0.005464
756.39,0.005472
755.91,0.00548
755.44,0.005488
754.97,0.005496
754.5,0.005504
754.03,0.005512
753.55,0.00552
753.08,0.005528
752.61,0.005536
752.15,0.005544
751.69,0.005552
751.24,0.00556
750.79,0.005568
750.35,0.005576
749.9,0.005584
749.46,0.005592
749.02,0.0056
748.57,0.005608
748.13,0.005616
747.69,0.005624
747.24,0.005632
746.8,0.00564
746.35,0.005648
745.91,0.005656
745.47,0.005664
745.04,0.005672
744.6,0.00568
744.18,0.005688
743.76,0.005696
743.35,0.005704
742.93,0.005712
742.51,0.00572
742.1,0.005728
741.68,0.005736
741.26,0.005744
740.85,0.005752
740.43,0.00576
740.01,0.005768
739.6,0.005776
739.18,0.005784
738.76,0.005792
738.35,0.0058
737.95,0.005808
737.55,0.005816
737.16,0.005824
736.77,0.005832
736.38,0.00584
735.99,0.005848
735.6,0.005856
735.21,0.005864
734.82,0.005872
734.43,0.00588
734.04,0.005888
733.65,0.005896
733.26,0.005904
732.87,0.005912
732.48,0.00592
732.1,0.005928
731.72,0.005936
731.34,0.005944
730.98,0.005952
730.62,0.00596
730.26,0.005968
729.89,0.005976
729.53,0.005984
729.17,0.005992
728.8,0.006
728.44,0.006008
728.08,0.006016
727.71,0.006024
727.35,0.006032
726.99,0.00604
726.63,0.006048
726.27,0.006056
725.91,0.006064
725.56,0.006072
725.22,0.00608
724.88,0.006088
724.55,0.006096
724.21,0.006104
723.87,0.006112
723.54,0.00612
723.2,0.006128
722.86,0.006136
722.52,0.006144
722.19,0.006152
721.85,0.00616
721.51,0.006168
721.17,0.006176
720.84,0.006184
720.51,0.006192
720.19,0.0062
719.87,0.006208
719.55,0.006216
719.24,0.006224
718.93,0.006232
718.62,0.00624
718.3,0.006248
717.99,0.006256
717.68,0.006264
717.37,0.006272
717.05,0.00628
716.74,0.006288
716.43,0.006296
716.12,0.006304
715.81,0.006312
715.51,0.00632
715.21,0.006328
714.91,0.006336
714.62,0.006344
714.33,0.006352
714.05,0.00636
713.76,0.006368
713.47,0.006376
713.18,0.006384
712.9,0.006392
712.61,0.0064
712.32,0.006408
712.03,0.006416
711.75,0.006424
711.46,0.006432
711.17,0.00644
710.89,0.006448
710.62,0.006456
710.35,0.006464
710.08,0.006472
709.82,0.00648
709.56,0.006488
709.29,0.006496
709.03,0.006504
708.77,0.006512
708.5,0.00652
708.24,0.006528
707.98,0.006536
707.71,0.006544
707.45,0.006552
707.19,0.00656
706.93,0.006568
706.67,0.006576
706.41,0.006584
706.17,0.006592
705.93,0.0066
705.69,0.006608
705.45,0.006616
705.21,0.006624
704.97,0.006632
704.73,0.00664
704.49,0.006648
704.25,0.006656
704.01,0.006664
703.77,0.006672
703.53,0.00668
703.3,0.006688
703.06,0.006696
702.82,0.006704
702.59,0.006712
702.37,0.00672
702.15,0.006728
701.94,0.006736
701.72,0.006744
701.51,0.006752
701.29,0.00676
701.08,0.006768
700.86,0.006776
700.65,0.006784
700.43,0.006792
700.22,0.0068
700,0.006808
699.78,0.006816
699.57,0.006824
699.36,0.006832
699.15,0.00684
698.95,0.006848
698.76,0.006856
698.57,0.006864
698.37,0.006872
698.18,0.00688
697.99,0.006888
697.8,0.006896
697.61,0.006904
697.42,0.006912
697.22,0.00692
697.03,0.006928
696.84,0.006936
696.65,0.006944
696.46,0.006952
696.26,0.00696
696.08,0.006968
695.91,0.006976
695.73,0.006984
695.56,0.006992
695.39,0.007
695.22,0.007008
695.05,0.007016
694.88,0.007024
694.72,0.007032
694.55,0.00704
694.38,0.007048
694.21,0.007056
694.04,0.007064
693.87,0.007072
693.7,0.00708
693.54,0.007088
693.38,0.007096
693.22,0.007104
693.07,0.007112
692.92,0.00712
692.77,0.007128
692.63,0.007136
692.48,0.007144
692.34,0.007152
692.19,0.00716
692.04,0.007168
691.9,0.007176
691.75,0.007184
691.6,0.007192
691.46,0.0072
691.31,0.007208
691.17,0.007216
691.03,0.007224
690.9,0.007232
690.77,0.00724
690.64,0.007248
690.52,0.007256
690.4,0.007264
690.27,0.007272
690.15,0.00728
690.03,0.007288
689.9,0.007296
689.78,0.007304
689.66,0.007312
689.53,0.00732
689.41,0.007328
689.29,0.007336
689.17,0.007344
689.05,0.007352
688.94,0.00736
688.84,0.007368
688.73,0.007376
688.63,0.007384
688.53,0.007392
688.43,0.0074
688.33,0.007408
688.23,0.007416
688.13,0.007424
688.03,0.007432
687.93,0.00744
687.83,0.007448
687.73,0.007456
687.63,0.007464
687.53,0.007472
687.43,0.00748
687.34,0.007488
687.26,0.007496
687.18,0.007504
687.1,0.007512
687.03,0.00752
686.95,0.007528
686.87,0.007536
686.79,0.007544
686.72,0.007552
686.64,0.00756
686.56,0.007568
686.48,0.007576
686.41,0.007584
686.33,0.007592
686.25,0.0076
686.18,0.007608
686.12,0.007616
686.05,0.007624
685.99,0.007632
685.93,0.00764
685.88,0.007648
685.82,0.007656
685.76,0.007664
685.71,0.007672
685.65,0.00768
685.59,0.007688
685.54,0.007696
685.48,0.007704
685.42,0.007712
685.37,0.00772
685.31,0.007728
685.26,0.007736
685.22,0.007744
685.17,0.007752
685.13,0.00776
685.1,0.007768
685.06,0.007776
685.03,0.007784
685,0.007792
684.96,0.0078
684.93,0.007808
684.89,0.007816
684.86,0.007824
684.82,0.007832
684.79,0.00784
684.75,0.007848
684.72,0.007856
684.69,0.007864
684.66,0.007872
684.65,0.00788
684.63,0.007888
684.62,0.007896
684.61,0.007904
684.6,0.007912
684.59,0.00792
684.58,0.007928
684.57,0.007936
684.56,0.007944
684.55,0.007952
684.54,0.00796
684.53,0.007968
684.52,0.007976
684.51,0.007984
684.5,0.007992
684.49,0.008
