"flow solution loads 1","flow solution loads 2","flow solution loads 3","flow solution loads 4","pressure","temperature","temperature loads","velocity:0","velocity:1","velocity:2","GeometryIds","vtkValidPointMask","Points:0","Points:1","Points:2"
-8.72529e-10,-9.80445e-10,-8.14662e-11,1.23315e-26,-1.30574e-01,1.01064e+03,-4.55044e-05,0.00000e+00,0.00000e+00,1.49658e-40,100,1,0.00000e+00,0.00000e+00,9.25000e-04
